CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
8973,66,Male,116487,Email,Retention,5062.985829,0.08168378803,0.146790393,19,8.07940173,2.734344791,67,19,9,4,3240,IsConfid,ToolConfid,1
8974,52,Male,130227,SEO,Conversion,1947.401555,0.2952358805,0.04124332164,0,2.084130591,13.12959379,99,10,1,0,2294,IsConfid,ToolConfid,0
8975,69,Female,118144,Email,Awareness,1358.477793,0.08344460814,0.153519243,34,6.06324428,14.4608068,56,5,8,7,3167,IsConfid,ToolConfid,1
8976,32,Male,145351,Email,Awareness,5922.82469,0.0168911993,0.02143884777,42,5.201116949,9.523621229,35,7,5,1,2448,IsConfid,ToolConfid,1
8977,64,Male,41383,Social Media,Retention,5113.125613,0.1586158399,0.03842865125,25,8.543795046,13.56819185,40,13,4,6,1663,IsConfid,ToolConfid,1
8978,39,Female,98578,SEO,Awareness,6978.412113,0.119344643,0.063220969,20,7.314429086,12.31590421,55,12,8,4,3758,IsConfid,ToolConfid,1
8979,31,Female,136258,Social Media,Consideration,3121.5519,0.08580092599,0.1612588228,9,2.748838422,2.733185297,2,2,2,3,1356,IsConfid,ToolConfid,0
8980,43,Female,45412,SEO,Conversion,4083.443151,0.1940363538,0.1715260089,44,9.854960178,3.733060029,55,5,4,1,1391,IsConfid,ToolConfid,1
8981,45,Female,33181,Referral,Consideration,311.4746311,0.1156378983,0.05187216473,28,8.408290117,1.482508191,55,16,4,3,2592,IsConfid,ToolConfid,1
8982,40,Female,64898,PPC,Consideration,6140.416146,0.1266527576,0.02819892685,2,4.191673499,7.373825213,64,0,7,5,1634,IsConfid,ToolConfid,1
8983,31,Female,79630,PPC,Consideration,4289.120861,0.01668322513,0.1711112186,42,8.434272293,5.197248975,38,10,8,8,4535,IsConfid,ToolConfid,1
8984,41,Male,23405,SEO,Awareness,9205.669875,0.1808305693,0.1333798131,40,9.612195782,6.677667363,39,0,8,4,2302,IsConfid,ToolConfid,1
8985,19,Male,116404,PPC,Conversion,6453.684347,0.04540059866,0.03999253292,42,9.012537455,0.625627309,38,13,4,2,3620,IsConfid,ToolConfid,1
8986,62,Female,30862,Email,Conversion,4047.075465,0.07200340908,0.1159661892,40,6.005889935,10.95803821,26,8,1,2,4462,IsConfid,ToolConfid,1
8987,43,Female,74679,Referral,Retention,2709.532891,0.217964168,0.1757505722,12,6.194330451,3.408289447,66,9,9,4,3912,IsConfid,ToolConfid,1
8988,31,Female,48688,Referral,Consideration,9062.320932,0.1008403906,0.02320783899,8,1.959389014,5.839855691,99,11,5,3,4644,IsConfid,ToolConfid,1
8989,68,Male,68017,PPC,Awareness,261.0242338,0.05733095726,0.02590703439,45,2.482358744,6.334448965,93,3,3,7,2385,IsConfid,ToolConfid,0
8990,24,Male,116481,SEO,Consideration,3336.433426,0.1774530026,0.06198547453,15,9.843477747,1.460543047,64,17,8,0,960,IsConfid,ToolConfid,1
8991,20,Female,32939,Email,Consideration,9440.70528,0.07232230353,0.1339298419,48,7.92811154,5.799964156,73,10,7,9,2070,IsConfid,ToolConfid,1
8992,64,Male,132271,SEO,Conversion,6574.926769,0.08858368205,0.0438216168,46,1.229563024,13.54778002,2,15,5,2,2621,IsConfid,ToolConfid,1
8993,40,Female,114467,PPC,Retention,5373.918806,0.1901883999,0.1651097688,27,5.927885185,13.45145025,2,17,1,4,870,IsConfid,ToolConfid,1
8994,63,Male,124152,Referral,Awareness,2114.993707,0.2245599166,0.1525817336,27,4.107671771,0.8565537023,36,6,2,3,1007,IsConfid,ToolConfid,1
8995,60,Male,59585,Referral,Conversion,8350.410265,0.2245013087,0.1165909222,10,3.80361654,0.9319511952,97,19,1,0,2229,IsConfid,ToolConfid,1
8996,64,Female,136315,SEO,Consideration,2121.57072,0.1498505894,0.03205286383,43,6.009434147,9.11250232,19,3,5,4,4779,IsConfid,ToolConfid,1
8997,62,Female,124447,Social Media,Conversion,2557.709962,0.1417461042,0.1977617674,29,3.88135732,3.469933158,10,1,3,0,30,IsConfid,ToolConfid,1
8998,35,Male,132813,SEO,Consideration,1999.326314,0.2384171034,0.1031063896,10,3.263990905,13.52841401,82,8,0,7,4105,IsConfid,ToolConfid,1
8999,55,Male,128362,Social Media,Awareness,1665.67966,0.06598007028,0.09589389809,28,9.440343161,7.501386098,90,11,8,9,2406,IsConfid,ToolConfid,1
9000,52,Female,126700,SEO,Conversion,9537.79371,0.05413870978,0.1991581251,49,1.358714846,5.223998615,23,18,5,5,1840,IsConfid,ToolConfid,1
9001,68,Male,42942,Social Media,Conversion,6060.112802,0.2027615691,0.1741349701,11,4.925539028,14.32251533,69,8,1,6,2811,IsConfid,ToolConfid,1
9002,32,Female,130075,Social Media,Conversion,6414.587607,0.128757011,0.09670986947,7,5.600674953,5.109957914,64,9,2,8,4907,IsConfid,ToolConfid,1
9003,42,Female,25272,Social Media,Conversion,9547.82211,0.2158995536,0.08957256733,9,4.959566094,5.152013694,82,8,7,7,2976,IsConfid,ToolConfid,1
9004,54,Male,64134,Social Media,Conversion,2382.693046,0.0844140648,0.02822278269,34,6.915261143,2.429908507,73,4,8,0,4093,IsConfid,ToolConfid,0
9005,45,Female,44265,Email,Awareness,158.5836321,0.1042128455,0.1860372318,35,1.23108417,3.72265484,31,0,8,1,2606,IsConfid,ToolConfid,0
9006,27,Male,143671,Social Media,Retention,6028.948131,0.2700365183,0.1703172211,12,8.964985975,11.52711501,61,15,4,1,2887,IsConfid,ToolConfid,1
9007,56,Female,68192,Social Media,Awareness,5127.664047,0.1322803928,0.06890047365,26,5.501910135,11.51631405,54,8,3,2,587,IsConfid,ToolConfid,1
9008,34,Male,48668,Referral,Conversion,4828.738736,0.1813765062,0.1531310446,39,5.983070066,6.105683704,35,4,4,4,4762,IsConfid,ToolConfid,1
9009,56,Female,131732,Email,Consideration,712.6140913,0.04093783629,0.154918591,1,5.164939766,5.565939323,65,3,0,5,1642,IsConfid,ToolConfid,0
9010,39,Male,101560,Social Media,Consideration,4598.905179,0.06186045994,0.05330303627,27,5.000576693,6.566722039,36,4,2,2,1466,IsConfid,ToolConfid,1
9011,43,Male,117435,PPC,Conversion,2946.839694,0.02040744136,0.1265945393,33,2.680294649,4.862134829,13,3,8,5,2530,IsConfid,ToolConfid,1
9012,61,Female,89283,Email,Retention,2818.190305,0.1330675354,0.05845547265,20,5.539559563,9.313017683,45,13,7,5,2707,IsConfid,ToolConfid,1
9013,42,Female,29297,Referral,Conversion,2301.577644,0.2967868013,0.1600783499,5,4.792125107,12.63044579,76,7,3,9,96,IsConfid,ToolConfid,1
9014,34,Female,84005,SEO,Awareness,3392.030762,0.2634232143,0.03922384347,38,5.213075043,0.6359173676,55,12,0,2,4982,IsConfid,ToolConfid,1
9015,30,Male,148833,Referral,Retention,3596.017444,0.1935435853,0.1370921398,25,1.124477926,14.07210254,49,10,2,3,17,IsConfid,ToolConfid,1
9016,37,Female,78434,Referral,Retention,3156.880186,0.2597179827,0.07194222521,35,2.17804134,2.210323986,60,13,3,3,975,IsConfid,ToolConfid,1
9017,42,Male,84749,Email,Awareness,9789.651886,0.1823091133,0.01687459093,39,7.868541731,13.54573879,16,9,3,0,2752,IsConfid,ToolConfid,1
9018,21,Male,21607,Email,Retention,9334.037747,0.1169429753,0.0335038824,17,4.771935845,3.886580846,26,6,0,9,3814,IsConfid,ToolConfid,1
9019,27,Female,79183,PPC,Conversion,5787.649985,0.06032845632,0.1344308363,41,7.686163087,13.79697258,53,18,5,0,3406,IsConfid,ToolConfid,1
9020,20,Male,106994,PPC,Conversion,9812.4429,0.1993841351,0.05558371761,42,2.54000135,11.91630072,28,16,8,3,1973,IsConfid,ToolConfid,1
9021,58,Female,76305,Email,Consideration,9912.860302,0.06598487015,0.1298967208,38,7.283892747,4.402955321,12,3,7,7,2318,IsConfid,ToolConfid,1
9022,62,Female,47973,Email,Awareness,3623.803129,0.131054241,0.08881621154,4,3.602004833,0.9100065191,48,19,1,8,3773,IsConfid,ToolConfid,1
9023,35,Female,43117,Email,Retention,4507.356703,0.2494825342,0.1416155581,25,7.346094655,10.87972652,24,13,6,5,1621,IsConfid,ToolConfid,1
9024,64,Female,101986,SEO,Retention,9594.711592,0.04747649774,0.1036602382,10,1.781053749,12.4155598,87,11,2,2,4773,IsConfid,ToolConfid,1
9025,53,Female,101071,Referral,Retention,6125.399373,0.04741621153,0.06862394846,49,4.00277323,10.35657929,99,10,5,0,3116,IsConfid,ToolConfid,1
9026,64,Male,142688,PPC,Conversion,2207.99792,0.07507670052,0.03770564417,15,2.07420773,6.03416146,22,0,1,3,2520,IsConfid,ToolConfid,0
9027,39,Female,114891,PPC,Awareness,6924.868617,0.1700560191,0.07480866796,18,6.66679787,2.347186117,25,8,7,1,4668,IsConfid,ToolConfid,1
9028,51,Male,27645,Social Media,Conversion,2136.887202,0.0829998087,0.1306298748,4,4.53338262,5.53220647,47,0,3,6,4576,IsConfid,ToolConfid,1
9029,64,Male,62238,SEO,Retention,3459.641662,0.1559274018,0.150689966,6,1.668492339,4.394467537,35,9,5,2,3939,IsConfid,ToolConfid,1
9030,25,Female,89694,Email,Conversion,2352.845615,0.09757495721,0.04046453822,2,5.737293596,10.98480077,5,10,2,7,3578,IsConfid,ToolConfid,1
9031,57,Female,61773,Email,Retention,2525.304138,0.1568102394,0.1362117577,24,1.224072998,2.810733296,79,4,0,8,1598,IsConfid,ToolConfid,0
9032,66,Female,36786,SEO,Retention,146.0902575,0.09051312021,0.04406310683,9,8.366298986,12.3833675,73,8,1,3,777,IsConfid,ToolConfid,0
9033,61,Male,60693,PPC,Conversion,8819.017439,0.2942035889,0.05214567526,4,9.445116714,9.373166475,38,2,9,4,2674,IsConfid,ToolConfid,1
9034,36,Female,116447,Email,Retention,3030.305903,0.1528881913,0.1109502757,31,8.290637106,7.49724573,56,1,7,4,4357,IsConfid,ToolConfid,1
9035,59,Male,46578,Social Media,Conversion,955.1063573,0.2256565959,0.06494843738,31,9.563552516,5.723366038,90,17,5,7,1480,IsConfid,ToolConfid,1
9036,58,Female,66408,PPC,Consideration,961.1753162,0.2131585021,0.1357031338,4,9.074005328,7.858658072,65,13,3,0,333,IsConfid,ToolConfid,1
9037,54,Female,89702,Referral,Conversion,5604.580937,0.1522622187,0.1915975586,42,9.054373611,8.332159241,9,4,8,5,890,IsConfid,ToolConfid,1
9038,23,Female,104845,SEO,Consideration,9929.91345,0.07926999788,0.03828951825,18,3.208961161,3.93628117,71,13,6,1,1524,IsConfid,ToolConfid,1
9039,69,Male,35076,PPC,Consideration,1535.722426,0.1581083006,0.1183970581,11,3.08051947,14.83694115,8,4,0,8,3358,IsConfid,ToolConfid,1
9040,43,Male,39377,Referral,Conversion,1086.255631,0.2074817709,0.1854268447,30,8.284807978,13.68844104,76,1,5,6,1058,IsConfid,ToolConfid,1
9041,51,Male,29278,Social Media,Awareness,4439.208416,0.1433765885,0.04354050556,16,5.422462053,6.166570424,71,6,3,9,2962,IsConfid,ToolConfid,1
9042,62,Female,84808,SEO,Awareness,5676.979413,0.03375828114,0.07970167164,21,9.480812972,4.183312978,26,17,5,8,1568,IsConfid,ToolConfid,1
9043,23,Female,147220,Email,Conversion,3014.365553,0.01521513657,0.03348719865,46,9.075328448,4.952157989,45,15,7,9,4312,IsConfid,ToolConfid,1
9044,54,Male,145446,Email,Conversion,3094.968716,0.1050842745,0.1319871665,49,9.038604241,14.71243314,62,4,8,3,4603,IsConfid,ToolConfid,1
9045,50,Female,147368,Referral,Retention,4302.317368,0.05356493857,0.1371371563,40,3.935077588,6.402436022,41,19,2,4,2942,IsConfid,ToolConfid,1
9046,39,Female,53539,PPC,Retention,3210.04159,0.2727951713,0.1361946407,21,2.196120058,13.72298645,84,11,1,9,1645,IsConfid,ToolConfid,1
9047,38,Female,146552,Social Media,Conversion,9161.782677,0.06099147432,0.1130041392,48,7.101494982,1.355843431,40,12,9,6,4863,IsConfid,ToolConfid,1
9048,23,Female,31440,Referral,Awareness,515.3502558,0.1243419871,0.1517895649,25,4.965191245,11.76354707,33,7,6,2,1016,IsConfid,ToolConfid,1
9049,23,Female,142059,Social Media,Retention,2422.244583,0.2165024785,0.01681668631,30,9.405482236,11.55082607,92,13,6,7,3178,IsConfid,ToolConfid,1
9050,65,Male,46245,Social Media,Retention,8104.672683,0.2464722814,0.1919275626,42,8.684757165,9.93930569,29,4,2,6,1665,IsConfid,ToolConfid,1
9051,21,Male,42097,Social Media,Awareness,8356.185434,0.1485368144,0.05219827951,5,9.359461332,2.256214742,43,3,4,5,2555,IsConfid,ToolConfid,1
9052,47,Male,93703,SEO,Conversion,1204.395282,0.06252915279,0.03309677405,11,6.110796356,14.73028952,79,8,9,7,2200,IsConfid,ToolConfid,1
9053,28,Female,87092,Referral,Awareness,9740.258155,0.08855961484,0.1888158482,42,5.736049732,3.585303676,0,14,7,1,3302,IsConfid,ToolConfid,1
9054,47,Female,129454,SEO,Consideration,6964.213014,0.1315008498,0.1677830141,26,8.623752074,10.79082517,44,13,2,4,3571,IsConfid,ToolConfid,1
9055,48,Female,21151,PPC,Retention,2798.671254,0.1157324309,0.1553253797,16,5.607010299,11.39640486,46,4,7,8,2030,IsConfid,ToolConfid,1
9056,41,Male,41698,PPC,Retention,4614.774862,0.1111150996,0.0299016847,9,9.100259584,11.51882432,92,14,2,7,2072,IsConfid,ToolConfid,1
9057,26,Female,37601,Email,Retention,3041.672334,0.04823760251,0.1634305506,44,1.309855287,12.47707264,29,3,3,0,661,IsConfid,ToolConfid,0
9058,20,Male,46807,Email,Awareness,1585.220274,0.2748599731,0.1257144694,4,4.229105426,14.84229917,21,17,2,9,2928,IsConfid,ToolConfid,1
9059,68,Male,65302,Email,Awareness,2982.662841,0.01862941586,0.1490626361,3,8.513502749,1.891856487,14,4,4,7,1152,IsConfid,ToolConfid,0
9060,48,Female,105864,PPC,Conversion,5842.910181,0.1376006171,0.1958333532,38,2.889555604,7.346742639,83,16,7,1,4255,IsConfid,ToolConfid,1
9061,57,Female,28039,Social Media,Retention,8277.099979,0.2942932328,0.04694382365,14,4.5907027,14.63518777,37,13,4,6,3055,IsConfid,ToolConfid,1
9062,54,Female,136730,Social Media,Consideration,3698.937841,0.2013199423,0.1058325726,1,1.090383405,13.29023705,22,16,6,0,4558,IsConfid,ToolConfid,1
9063,53,Female,67427,Referral,Conversion,3544.225251,0.1130690925,0.1531368698,48,3.715463013,14.86399556,30,18,3,2,4813,IsConfid,ToolConfid,1
9064,41,Male,91839,PPC,Awareness,4733.206941,0.05236829949,0.09239470665,7,3.867741827,8.945301058,56,12,9,6,4418,IsConfid,ToolConfid,1
9065,48,Male,78049,Email,Consideration,6481.10044,0.2895230556,0.02038408575,15,7.592912219,10.25631579,80,12,1,9,4161,IsConfid,ToolConfid,1
9066,23,Male,39053,PPC,Conversion,7541.000998,0.01405604494,0.03117339079,19,7.095992813,4.325148637,34,12,5,0,1782,IsConfid,ToolConfid,1
9067,19,Female,117180,Social Media,Awareness,3335.315098,0.2076023955,0.1243974748,23,5.004616888,7.14578754,65,1,4,8,1292,IsConfid,ToolConfid,1
9068,37,Female,136801,Social Media,Consideration,5904.889431,0.2652398667,0.06415078781,34,7.556528409,0.803757653,52,14,7,3,3315,IsConfid,ToolConfid,1
9069,45,Male,121281,SEO,Conversion,3954.672329,0.01729654207,0.03618972299,16,4.855014627,10.93595154,30,0,7,4,1144,IsConfid,ToolConfid,1
9070,28,Female,130845,SEO,Consideration,7192.358519,0.2203007106,0.07457947953,4,4.911496998,13.92522197,25,14,0,2,4069,IsConfid,ToolConfid,1
9071,21,Male,106298,Referral,Awareness,1730.281713,0.2996629508,0.04818637709,13,6.809989524,2.126164674,30,15,7,8,4434,IsConfid,ToolConfid,1
9072,32,Male,109147,PPC,Conversion,2643.556164,0.1954963159,0.01454849865,13,7.505947868,7.088479918,71,10,2,5,427,IsConfid,ToolConfid,1
9073,23,Female,75413,SEO,Awareness,4317.998156,0.1302568949,0.03884465783,45,8.622138868,9.535926541,79,2,1,6,3793,IsConfid,ToolConfid,1
9074,66,Male,85958,SEO,Retention,8905.20642,0.2635762086,0.1777848126,42,7.762622811,9.666584402,11,19,9,7,4782,IsConfid,ToolConfid,1
9075,47,Female,51275,PPC,Retention,5775.925315,0.1707119815,0.01228708368,30,7.032836286,4.944709106,52,13,3,0,2205,IsConfid,ToolConfid,1
9076,55,Female,46597,Social Media,Consideration,9657.421578,0.2273378456,0.1570315577,19,6.053297418,0.7868775652,55,4,9,0,3272,IsConfid,ToolConfid,1
9077,68,Female,97521,Referral,Retention,1122.449084,0.1804559076,0.1531576101,12,3.772977554,13.37332056,82,16,7,5,1186,IsConfid,ToolConfid,1
9078,19,Male,114243,Referral,Awareness,4655.736595,0.02110441682,0.1172051608,8,3.349754554,1.830767442,61,1,4,5,3378,IsConfid,ToolConfid,0
9079,32,Male,143410,Referral,Consideration,4248.877447,0.07181204658,0.04960507548,33,8.589259012,3.076356182,43,6,6,0,1588,IsConfid,ToolConfid,0
9080,28,Female,134778,SEO,Conversion,6042.041146,0.03284143646,0.1768312526,11,7.456098264,14.46041538,57,9,7,7,3556,IsConfid,ToolConfid,1
9081,25,Male,88908,Social Media,Awareness,8138.449626,0.04093945109,0.1002643581,39,6.988706879,7.755412414,76,9,2,9,905,IsConfid,ToolConfid,1
9082,43,Male,101619,Referral,Conversion,8430.335453,0.01446759314,0.04290918352,15,3.329536623,13.17353551,64,19,6,6,2986,IsConfid,ToolConfid,1
9083,68,Female,75188,PPC,Conversion,6734.926626,0.1321378439,0.09151429257,0,9.728178357,13.50571054,12,7,6,6,768,IsConfid,ToolConfid,1
9084,62,Female,54710,Referral,Conversion,6451.210006,0.06180897321,0.04703427327,15,1.731817197,14.84692765,60,0,8,3,4708,IsConfid,ToolConfid,1
9085,61,Female,138493,Email,Conversion,9495.392466,0.2581519909,0.08144148981,5,8.54427835,1.090170195,67,15,2,4,4740,IsConfid,ToolConfid,1
9086,22,Male,111352,Social Media,Awareness,3898.505276,0.2275108859,0.1043706765,19,2.897021893,1.268502783,50,8,5,7,2854,IsConfid,ToolConfid,1
9087,23,Female,95486,Email,Retention,8344.55481,0.1762213285,0.07838116904,5,4.530366653,3.2654702,61,15,6,9,326,IsConfid,ToolConfid,1
9088,43,Male,69050,Social Media,Awareness,9222.886898,0.1518161902,0.1348384121,34,4.850914985,10.01777536,47,19,8,8,4146,IsConfid,ToolConfid,1
9089,21,Male,69249,PPC,Retention,4966.238518,0.08420190577,0.1878243828,40,6.964311257,4.298505569,94,14,3,3,115,IsConfid,ToolConfid,1
9090,36,Female,54247,SEO,Conversion,7318.115528,0.1477359251,0.07614837605,2,5.919961262,7.68656237,62,8,3,8,3457,IsConfid,ToolConfid,1
9091,37,Female,90162,SEO,Retention,3832.496581,0.19595649,0.07759050763,20,2.674755853,11.90218326,71,11,4,9,2795,IsConfid,ToolConfid,1
9092,50,Female,46408,Social Media,Conversion,1672.902241,0.2368463695,0.1502774694,6,1.27014838,3.19398111,90,1,9,9,4426,IsConfid,ToolConfid,1
9093,37,Female,96313,Referral,Consideration,5906.388427,0.03368779922,0.110812277,13,7.454920394,4.645326142,71,9,4,8,2863,IsConfid,ToolConfid,1
9094,66,Female,90683,Email,Conversion,2045.069343,0.2154547597,0.09147949353,29,5.544306712,11.04912178,50,15,0,8,2033,IsConfid,ToolConfid,1
9095,29,Female,138335,PPC,Retention,4630.231395,0.2253916643,0.1646235558,21,4.256072602,0.6114451454,23,4,7,2,2258,IsConfid,ToolConfid,1
9096,64,Female,25443,Referral,Consideration,8741.505202,0.1721019383,0.1792968528,13,3.560853633,11.48201632,85,12,7,3,4122,IsConfid,ToolConfid,1
9097,18,Female,20079,SEO,Consideration,951.5800569,0.07215256675,0.1222114551,24,8.407398851,10.30603339,39,6,8,4,687,IsConfid,ToolConfid,1
9098,43,Female,116818,Referral,Conversion,401.2425031,0.1663635304,0.04516962182,2,8.159781406,2.378997973,28,8,2,5,4607,IsConfid,ToolConfid,1
9099,31,Female,58345,Email,Awareness,6104.130689,0.1557844157,0.09859431891,4,8.434452903,4.035943502,72,16,5,9,1456,IsConfid,ToolConfid,1
9100,55,Female,32901,SEO,Retention,3377.507133,0.147955928,0.1058304258,4,2.971944532,0.7233625446,16,16,9,5,288,IsConfid,ToolConfid,0
9101,54,Male,87759,Social Media,Consideration,4237.583299,0.1435855755,0.09211939785,41,8.667639245,8.930492069,0,16,8,9,2908,IsConfid,ToolConfid,1
9102,28,Female,120873,PPC,Awareness,4116.534828,0.04213941422,0.05986205698,8,9.869859887,6.257853684,95,4,3,0,615,IsConfid,ToolConfid,0
9103,53,Male,62732,PPC,Conversion,957.5402672,0.06303882061,0.09974114347,47,6.392374197,6.639780904,83,5,8,3,3909,IsConfid,ToolConfid,1
9104,30,Female,99304,SEO,Conversion,135.3076835,0.03822630565,0.0948437689,40,1.42453939,1.996181665,0,5,5,9,1424,IsConfid,ToolConfid,1
9105,60,Male,139206,Social Media,Conversion,8994.390104,0.08031857002,0.04980376955,37,7.320388321,5.608483991,24,8,3,6,2177,IsConfid,ToolConfid,1
9106,20,Female,37507,Email,Conversion,2256.205753,0.08640826699,0.1816518239,36,5.842961917,13.82547413,40,9,5,7,2317,IsConfid,ToolConfid,1
9107,50,Female,149010,PPC,Retention,4318.182019,0.08107199983,0.1782147807,3,7.408425771,1.438676582,90,16,5,7,1871,IsConfid,ToolConfid,1
9108,23,Male,101785,SEO,Consideration,9722.065387,0.07116942977,0.1543271214,19,2.694118597,14.63689282,22,2,3,5,3748,IsConfid,ToolConfid,1
9109,67,Male,146691,PPC,Retention,8284.949562,0.2232723932,0.08617984975,20,6.45218946,12.79613976,17,19,9,2,3048,IsConfid,ToolConfid,1
9110,27,Male,146354,Social Media,Consideration,1168.515467,0.2473839659,0.0803649625,49,5.852749093,3.443353404,94,8,4,3,3139,IsConfid,ToolConfid,1
9111,22,Female,55391,Email,Awareness,5134.338413,0.1048616728,0.1461284217,47,6.422416839,10.72861754,27,0,0,3,4636,IsConfid,ToolConfid,1
9112,40,Male,54171,Social Media,Awareness,7327.782362,0.09848737859,0.1255426547,23,7.549727377,1.81872512,84,18,8,5,877,IsConfid,ToolConfid,1
9113,27,Male,71730,Referral,Consideration,7014.088571,0.2547693814,0.1241136815,6,5.89795096,2.815153051,11,13,6,3,4241,IsConfid,ToolConfid,1
9114,61,Male,135019,Social Media,Conversion,7632.334339,0.1909379315,0.03358119022,45,3.89629401,7.575437286,87,7,4,4,4491,IsConfid,ToolConfid,1
9115,19,Female,27485,Social Media,Awareness,4628.801083,0.09509711419,0.1274739183,48,3.781034293,6.306612977,48,17,4,5,724,IsConfid,ToolConfid,1
9116,30,Male,147628,PPC,Retention,1841.637,0.2169475649,0.1813539721,7,7.255481143,12.3179165,96,5,5,2,1859,IsConfid,ToolConfid,1
9117,57,Female,130104,Social Media,Consideration,4702.237195,0.109931915,0.02630512943,10,6.974667624,14.11919704,80,1,7,2,3478,IsConfid,ToolConfid,1
9118,19,Male,135427,SEO,Awareness,6514.083767,0.1801011282,0.07444254682,48,4.798024345,14.17082339,96,6,2,6,3257,IsConfid,ToolConfid,1
9119,37,Female,115320,PPC,Consideration,6125.061657,0.2978638687,0.1067127154,45,4.181851255,2.63154219,15,5,7,0,4240,IsConfid,ToolConfid,1
9120,18,Male,148603,PPC,Conversion,798.1683325,0.09746236881,0.140341804,8,6.581150506,10.45030717,26,10,2,3,4062,IsConfid,ToolConfid,1
9121,54,Female,131102,Referral,Consideration,743.0290974,0.2798525402,0.02703063662,5,3.809446405,8.776410533,52,9,9,2,4936,IsConfid,ToolConfid,1
9122,26,Male,110153,SEO,Awareness,9656.052528,0.1029892001,0.1758331767,39,9.669381225,5.868339651,91,10,4,4,4869,IsConfid,ToolConfid,1
9123,34,Female,57748,Social Media,Consideration,1602.874005,0.1666831443,0.01770366788,16,6.368279749,14.92501343,35,7,4,1,1608,IsConfid,ToolConfid,1
9124,26,Female,23878,Referral,Awareness,3015.178394,0.143395299,0.1729610367,12,6.327483643,7.112654518,6,12,1,9,833,IsConfid,ToolConfid,1
9125,28,Female,21949,SEO,Awareness,7699.581373,0.2371162731,0.01525383361,44,2.227000301,10.14730449,33,5,0,8,2618,IsConfid,ToolConfid,1
9126,32,Female,105380,Referral,Awareness,4155.803051,0.02771688285,0.03916942782,16,6.486831384,7.791204714,64,9,2,4,4413,IsConfid,ToolConfid,1
9127,41,Female,136816,Email,Retention,1896.502047,0.1918654682,0.1620615272,1,3.654326136,1.992107088,3,17,9,9,3463,IsConfid,ToolConfid,1
9128,55,Female,40881,Social Media,Conversion,4725.600585,0.2305934139,0.1734312431,29,5.066464712,2.545953432,25,14,3,3,687,IsConfid,ToolConfid,1
9129,52,Female,71306,Referral,Conversion,5732.604711,0.1469220069,0.1966305076,31,5.843794511,11.37707728,19,4,6,3,1385,IsConfid,ToolConfid,1
9130,47,Male,107150,Email,Consideration,4582.389432,0.0405348559,0.03198581739,49,5.301564468,12.12441596,50,10,6,6,4616,IsConfid,ToolConfid,1
9131,48,Female,109364,Social Media,Consideration,9197.566147,0.08099345391,0.1100257121,35,8.284539261,5.775362655,76,3,8,3,354,IsConfid,ToolConfid,1
9132,66,Female,135925,Referral,Awareness,2918.523021,0.2071049873,0.02465960704,6,1.89516996,1.470907692,98,12,3,9,1765,IsConfid,ToolConfid,0
9133,22,Male,29958,Referral,Conversion,6647.188391,0.2696768418,0.03971744893,15,2.505959882,14.37657868,9,14,2,7,4811,IsConfid,ToolConfid,1
9134,61,Male,79185,Referral,Consideration,1211.717742,0.132266496,0.043153833,18,2.412910232,7.707549755,7,1,2,0,2410,IsConfid,ToolConfid,0
9135,67,Male,28697,Referral,Consideration,3983.626031,0.1725194902,0.02204376778,14,8.351500347,2.445150712,17,6,9,9,4333,IsConfid,ToolConfid,1
9136,31,Female,107160,PPC,Conversion,7435.833191,0.07623166065,0.1796661631,13,2.064018546,3.377667223,16,5,9,5,4264,IsConfid,ToolConfid,1
9137,28,Male,35493,Referral,Awareness,2325.687712,0.1295418611,0.03400754842,44,9.742981883,1.157722686,68,18,0,8,2797,IsConfid,ToolConfid,1
9138,26,Male,62801,PPC,Consideration,5938.733352,0.1076690443,0.1295747602,6,9.722487614,10.79291031,29,14,5,4,2562,IsConfid,ToolConfid,1
9139,51,Male,41199,PPC,Awareness,1619.026589,0.2001024089,0.1288919423,46,9.926349031,10.70936433,94,13,3,4,2583,IsConfid,ToolConfid,1
9140,29,Female,127890,Email,Conversion,1116.746744,0.295562696,0.04774258902,32,9.817202442,9.236313843,38,15,4,3,2799,IsConfid,ToolConfid,1
9141,52,Female,85792,Social Media,Conversion,5280.004214,0.2458580011,0.1996981396,33,2.341177556,8.4213541,60,19,1,8,1334,IsConfid,ToolConfid,1
9142,52,Male,54488,PPC,Consideration,6782.608861,0.06572772963,0.07599987691,23,6.916756179,6.031617886,23,9,7,1,4074,IsConfid,ToolConfid,1
9143,18,Male,50493,SEO,Consideration,1222.333956,0.1775267921,0.1819679305,34,4.597213111,14.28418705,80,5,9,8,72,IsConfid,ToolConfid,1
9144,57,Male,131545,PPC,Conversion,9185.984898,0.02925939734,0.1901740991,20,7.586409464,12.10755785,97,14,2,5,3587,IsConfid,ToolConfid,1
9145,39,Female,69002,SEO,Awareness,2335.145401,0.08160549118,0.1903078747,23,4.653261461,13.66051512,34,3,6,9,4994,IsConfid,ToolConfid,1
9146,46,Female,43731,Email,Awareness,1287.755551,0.05994312606,0.1530391416,36,4.449147617,5.019059761,78,1,8,7,4936,IsConfid,ToolConfid,1
