user_id,CustomerID,segment_id,segment_name,segment_method,segment_confidence
9272,9272,1,High Intent,hybrid,0.7
9273,9273,5,New Cold User,hybrid,0.65
9274,9274,4,Loyal Customer,hybrid,0.6
9275,9275,4,Loyal Customer,hybrid,0.75
9276,9276,2,Low Engagement,hybrid,0.6
9277,9277,4,Loyal Customer,hybrid,0.6
9278,9278,2,Low Engagement,hybrid,0.6
9279,9279,3,Price Sensitive,hybrid,0.8
9280,9280,3,Price Sensitive,hybrid,0.7
9281,9281,4,Loyal Customer,hybrid,0.8
9282,9282,2,Low Engagement,hybrid,0.6
9283,9283,1,High Intent,hybrid,0.75
9284,9284,4,Loyal Customer,hybrid,0.95
9285,9285,3,Price Sensitive,hybrid,0.95
9286,9286,1,High Intent,hybrid,0.75
9287,9287,4,Loyal Customer,hybrid,0.8
9288,9288,4,Loyal Customer,hybrid,0.95
9289,9289,2,Low Engagement,hybrid,0.6
9290,9290,1,High Intent,hybrid,0.75
9291,9291,1,High Intent,hybrid,0.7
9292,9292,1,High Intent,hybrid,0.7
9293,9293,3,Price Sensitive,hybrid,0.95
9294,9294,2,Low Engagement,hybrid,0.75
9295,9295,1,High Intent,hybrid,0.6
9296,9296,4,Loyal Customer,hybrid,0.6
9297,9297,2,Low Engagement,hybrid,0.6
9298,9298,3,Price Sensitive,hybrid,0.7
9299,9299,2,Low Engagement,hybrid,0.8
9300,9300,5,New Cold User,hybrid,0.65
9301,9301,3,Price Sensitive,hybrid,0.75
9302,9302,3,Price Sensitive,hybrid,0.8
9303,9303,2,Low Engagement,hybrid,0.8
9304,9304,4,Loyal Customer,hybrid,0.8
9305,9305,4,Loyal Customer,hybrid,0.6
9306,9306,3,Price Sensitive,hybrid,0.8
9307,9307,3,Price Sensitive,hybrid,0.6
9308,9308,4,Loyal Customer,hybrid,0.95
9309,9309,2,Low Engagement,hybrid,0.75
9310,9310,2,Low Engagement,hybrid,0.6
9311,9311,1,High Intent,hybrid,0.7
9312,9312,1,High Intent,hybrid,0.6
9313,9313,2,Low Engagement,hybrid,0.6
9314,9314,1,High Intent,hybrid,0.7
9315,9315,2,Low Engagement,hybrid,0.6
9316,9316,3,Price Sensitive,hybrid,0.8
9317,9317,1,High Intent,hybrid,0.8
9318,9318,2,Low Engagement,hybrid,0.6
9319,9319,1,High Intent,hybrid,0.7
9320,9320,1,High Intent,hybrid,0.6
9321,9321,2,Low Engagement,hybrid,0.75
9322,9322,3,Price Sensitive,hybrid,0.75
9323,9323,2,Low Engagement,hybrid,0.6
9324,9324,2,Low Engagement,hybrid,0.6
9325,9325,2,Low Engagement,hybrid,0.6
9326,9326,3,Price Sensitive,hybrid,0.8
9327,9327,4,Loyal Customer,hybrid,0.95
9328,9328,4,Loyal Customer,hybrid,0.6
9329,9329,3,Price Sensitive,hybrid,0.6
9330,9330,3,Price Sensitive,hybrid,0.8
9331,9331,2,Low Engagement,hybrid,0.6
9332,9332,3,Price Sensitive,hybrid,0.75
9333,9333,4,Loyal Customer,hybrid,0.75
9334,9334,3,Price Sensitive,hybrid,0.6
9335,9335,4,Loyal Customer,hybrid,0.7
9336,9336,1,High Intent,hybrid,0.75
9337,9337,1,High Intent,hybrid,0.75
9338,9338,2,Low Engagement,hybrid,0.95
9339,9339,2,Low Engagement,hybrid,0.6
9340,9340,2,Low Engagement,hybrid,0.6
9341,9341,2,Low Engagement,hybrid,0.6
9342,9342,2,Low Engagement,hybrid,0.8
9343,9343,4,Loyal Customer,hybrid,0.8
9344,9344,4,Loyal Customer,hybrid,0.6
9345,9345,1,High Intent,hybrid,0.7
9346,9346,4,Loyal Customer,hybrid,0.6
9347,9347,2,Low Engagement,hybrid,0.75
9348,9348,4,Loyal Customer,hybrid,0.6
9349,9349,2,Low Engagement,hybrid,0.6
9350,9350,3,Price Sensitive,hybrid,0.75
9351,9351,4,Loyal Customer,hybrid,0.7
9352,9352,2,Low Engagement,hybrid,0.6
9353,9353,2,Low Engagement,hybrid,0.6
9354,9354,3,Price Sensitive,hybrid,0.7
9355,9355,3,Price Sensitive,hybrid,0.95
9356,9356,1,High Intent,hybrid,0.7
9357,9357,4,Loyal Customer,hybrid,0.6
9358,9358,4,Loyal Customer,hybrid,0.8
9359,9359,1,High Intent,hybrid,0.7
9360,9360,3,Price Sensitive,hybrid,0.6
9361,9361,2,Low Engagement,hybrid,0.95
9362,9362,4,Loyal Customer,hybrid,0.8
9363,9363,3,Price Sensitive,hybrid,0.8
9364,9364,4,Loyal Customer,hybrid,0.6
9365,9365,5,New Cold User,hybrid,0.65
9366,9366,3,Price Sensitive,hybrid,0.75
9367,9367,2,Low Engagement,hybrid,0.8
9368,9368,5,New Cold User,hybrid,0.65
9369,9369,2,Low Engagement,hybrid,0.6
9370,9370,2,Low Engagement,hybrid,0.6
9371,9371,4,Loyal Customer,hybrid,0.6
9372,9372,3,Price Sensitive,hybrid,0.8
9373,9373,1,High Intent,hybrid,0.75
9374,9374,2,Low Engagement,hybrid,0.6
9375,9375,4,Loyal Customer,hybrid,0.6
9376,9376,3,Price Sensitive,hybrid,0.95
9377,9377,1,High Intent,hybrid,0.7
9378,9378,4,Loyal Customer,hybrid,0.75
9379,9379,2,Low Engagement,hybrid,0.6
9380,9380,1,High Intent,hybrid,0.7
9381,9381,2,Low Engagement,hybrid,0.7
9382,9382,4,Loyal Customer,hybrid,0.6
9383,9383,4,Loyal Customer,hybrid,0.6
9384,9384,2,Low Engagement,hybrid,0.6
9385,9385,4,Loyal Customer,hybrid,0.6
9386,9386,4,Loyal Customer,hybrid,0.6
9387,9387,1,High Intent,hybrid,0.7
9388,9388,4,Loyal Customer,hybrid,0.8
9389,9389,3,Price Sensitive,hybrid,0.6
9390,9390,4,Loyal Customer,hybrid,0.8
9391,9391,3,Price Sensitive,hybrid,0.8
9392,9392,1,High Intent,hybrid,0.7
9393,9393,4,Loyal Customer,hybrid,0.8
9394,9394,1,High Intent,hybrid,0.7
9395,9395,3,Price Sensitive,hybrid,0.7
9396,9396,2,Low Engagement,hybrid,0.6
9397,9397,2,Low Engagement,hybrid,0.6
9398,9398,1,High Intent,hybrid,0.95
9399,9399,3,Price Sensitive,hybrid,0.8
9400,9400,2,Low Engagement,hybrid,0.75
9401,9401,1,High Intent,hybrid,0.6
9402,9402,3,Price Sensitive,hybrid,0.6
9403,9403,1,High Intent,hybrid,0.6
9404,9404,4,Loyal Customer,hybrid,0.6
9405,9405,3,Price Sensitive,hybrid,0.7
9406,9406,2,Low Engagement,hybrid,0.75
9407,9407,3,Price Sensitive,hybrid,0.7
9408,9408,2,Low Engagement,hybrid,0.6
9409,9409,3,Price Sensitive,hybrid,0.7
9410,9410,3,Price Sensitive,hybrid,0.8
9411,9411,2,Low Engagement,hybrid,0.6
9412,9412,3,Price Sensitive,hybrid,0.6
9413,9413,2,Low Engagement,hybrid,0.6
9414,9414,3,Price Sensitive,hybrid,0.95
9415,9415,1,High Intent,hybrid,0.95
9416,9416,1,High Intent,hybrid,0.7
9417,9417,1,High Intent,hybrid,0.7
9418,9418,4,Loyal Customer,hybrid,0.6
9419,9419,2,Low Engagement,hybrid,0.6
9420,9420,3,Price Sensitive,hybrid,0.6
9421,9421,2,Low Engagement,hybrid,0.6
9422,9422,3,Price Sensitive,hybrid,0.8
9423,9423,4,Loyal Customer,hybrid,0.6
9424,9424,3,Price Sensitive,hybrid,0.95
9425,9425,1,High Intent,hybrid,0.7
9426,9426,3,Price Sensitive,hybrid,0.7
9427,9427,3,Price Sensitive,hybrid,0.95
9428,9428,3,Price Sensitive,hybrid,0.6
9429,9429,4,Loyal Customer,hybrid,0.6
9430,9430,3,Price Sensitive,hybrid,0.7
9431,9431,2,Low Engagement,hybrid,0.6
9432,9432,3,Price Sensitive,hybrid,0.7
9433,9433,3,Price Sensitive,hybrid,0.8
9434,9434,3,Price Sensitive,hybrid,0.7
9435,9435,2,Low Engagement,hybrid,0.8
9436,9436,1,High Intent,hybrid,0.75
9437,9437,2,Low Engagement,hybrid,0.8
9438,9438,1,High Intent,hybrid,0.95
9439,9439,2,Low Engagement,hybrid,0.75
9440,9440,4,Loyal Customer,hybrid,0.6
9441,9441,3,Price Sensitive,hybrid,0.7
9442,9442,2,Low Engagement,hybrid,0.8
9443,9443,2,Low Engagement,hybrid,0.6
9444,9444,2,Low Engagement,hybrid,0.6
9445,9445,4,Loyal Customer,hybrid,0.6
9446,9446,1,High Intent,hybrid,0.95
9447,9447,4,Loyal Customer,hybrid,0.75
9448,9448,3,Price Sensitive,hybrid,0.8
9449,9449,2,Low Engagement,hybrid,0.6
9450,9450,3,Price Sensitive,hybrid,0.6
9451,9451,2,Low Engagement,hybrid,0.75
9452,9452,4,Loyal Customer,hybrid,0.6
9453,9453,3,Price Sensitive,hybrid,0.95
9454,9454,2,Low Engagement,hybrid,0.6
9455,9455,4,Loyal Customer,hybrid,0.8
9456,9456,4,Loyal Customer,hybrid,0.6
9457,9457,4,Loyal Customer,hybrid,0.6
9458,9458,3,Price Sensitive,hybrid,0.7
9459,9459,3,Price Sensitive,hybrid,0.8
9460,9460,4,Loyal Customer,hybrid,0.8
9461,9461,2,Low Engagement,hybrid,0.75
9462,9462,4,Loyal Customer,hybrid,0.6
9463,9463,4,Loyal Customer,hybrid,0.75
9464,9464,1,High Intent,hybrid,0.7
9465,9465,3,Price Sensitive,hybrid,0.7
9466,9466,2,Low Engagement,hybrid,0.6
9467,9467,2,Low Engagement,hybrid,0.6
9468,9468,2,Low Engagement,hybrid,0.7
9469,9469,2,Low Engagement,hybrid,0.6
9470,9470,4,Loyal Customer,hybrid,0.75
9471,9471,2,Low Engagement,hybrid,0.6
9472,9472,3,Price Sensitive,hybrid,0.6
9473,9473,2,Low Engagement,hybrid,0.8
9474,9474,3,Price Sensitive,hybrid,0.8
9475,9475,2,Low Engagement,hybrid,0.6
9476,9476,3,Price Sensitive,hybrid,0.75
9477,9477,1,High Intent,hybrid,0.7
9478,9478,3,Price Sensitive,hybrid,0.7
9479,9479,2,Low Engagement,hybrid,0.6
9480,9480,2,Low Engagement,hybrid,0.6
9481,9481,4,Loyal Customer,hybrid,0.8
9482,9482,4,Loyal Customer,hybrid,0.6
9483,9483,1,High Intent,hybrid,0.7
9484,9484,2,Low Engagement,hybrid,0.6
9485,9485,5,New Cold User,hybrid,0.65
9486,9486,2,Low Engagement,hybrid,0.6
9487,9487,2,Low Engagement,hybrid,0.6
9488,9488,1,High Intent,hybrid,0.7
9489,9489,5,New Cold User,hybrid,0.65
9490,9490,4,Loyal Customer,hybrid,0.6
9491,9491,2,Low Engagement,hybrid,0.8
9492,9492,2,Low Engagement,hybrid,0.75
9493,9493,2,Low Engagement,hybrid,0.6
9494,9494,4,Loyal Customer,hybrid,0.75
9495,9495,2,Low Engagement,hybrid,0.6
9496,9496,1,High Intent,hybrid,0.7
9497,9497,2,Low Engagement,hybrid,0.6
9498,9498,4,Loyal Customer,hybrid,0.6
9499,9499,3,Price Sensitive,hybrid,0.6
9500,9500,2,Low Engagement,hybrid,0.75
9501,9501,2,Low Engagement,hybrid,0.6
9502,9502,1,High Intent,hybrid,0.95
9503,9503,1,High Intent,hybrid,0.7
9504,9504,2,Low Engagement,hybrid,0.6
9505,9505,2,Low Engagement,hybrid,0.8
9506,9506,4,Loyal Customer,hybrid,0.8
9507,9507,4,Loyal Customer,hybrid,0.75
9508,9508,4,Loyal Customer,hybrid,0.6
9509,9509,4,Loyal Customer,hybrid,0.8
9510,9510,1,High Intent,hybrid,0.7
9511,9511,4,Loyal Customer,hybrid,0.75
9512,9512,3,Price Sensitive,hybrid,0.95
9513,9513,2,Low Engagement,hybrid,0.75
9514,9514,1,High Intent,hybrid,0.75
9515,9515,4,Loyal Customer,hybrid,0.8
9516,9516,3,Price Sensitive,hybrid,0.6
9517,9517,2,Low Engagement,hybrid,0.6
9518,9518,2,Low Engagement,hybrid,0.75
9519,9519,1,High Intent,hybrid,0.7
9520,9520,4,Loyal Customer,hybrid,0.6
9521,9521,4,Loyal Customer,hybrid,0.6
9522,9522,1,High Intent,hybrid,0.7
9523,9523,4,Loyal Customer,hybrid,0.6
9524,9524,1,High Intent,hybrid,0.75
9525,9525,3,Price Sensitive,hybrid,0.75
9526,9526,5,New Cold User,hybrid,0.65
9527,9527,2,Low Engagement,hybrid,0.6
9528,9528,3,Price Sensitive,hybrid,0.95
9529,9529,2,Low Engagement,hybrid,0.95
9530,9530,4,Loyal Customer,hybrid,0.8
9531,9531,4,Loyal Customer,hybrid,0.8
9532,9532,3,Price Sensitive,hybrid,0.95
9533,9533,2,Low Engagement,hybrid,0.75
9534,9534,4,Loyal Customer,hybrid,0.6
9535,9535,4,Loyal Customer,hybrid,0.6
9536,9536,1,High Intent,hybrid,0.7
9537,9537,3,Price Sensitive,hybrid,0.6
9538,9538,4,Loyal Customer,hybrid,0.6
9539,9539,2,Low Engagement,hybrid,0.6
9540,9540,2,Low Engagement,hybrid,0.6
9541,9541,2,Low Engagement,hybrid,0.6
9542,9542,4,Loyal Customer,hybrid,0.8
9543,9543,3,Price Sensitive,hybrid,0.75
9544,9544,2,Low Engagement,hybrid,0.6
9545,9545,3,Price Sensitive,hybrid,0.6
9546,9546,1,High Intent,hybrid,0.7
9547,9547,2,Low Engagement,hybrid,0.6
9548,9548,1,High Intent,hybrid,0.95
9549,9549,4,Loyal Customer,hybrid,0.6
9550,9550,2,Low Engagement,hybrid,0.6
9551,9551,3,Price Sensitive,hybrid,0.6
9552,9552,5,New Cold User,hybrid,0.65
9553,9553,3,Price Sensitive,hybrid,0.6
9554,9554,4,Loyal Customer,hybrid,0.6
9555,9555,2,Low Engagement,hybrid,0.6
9556,9556,1,High Intent,hybrid,0.7
9557,9557,4,Loyal Customer,hybrid,0.6
9558,9558,2,Low Engagement,hybrid,0.6
9559,9559,4,Loyal Customer,hybrid,0.7
9560,9560,3,Price Sensitive,hybrid,0.75
9561,9561,3,Price Sensitive,hybrid,0.7
9562,9562,2,Low Engagement,hybrid,0.75
9563,9563,1,High Intent,hybrid,0.7
9564,9564,4,Loyal Customer,hybrid,0.6
9565,9565,2,Low Engagement,hybrid,0.6
9566,9566,4,Loyal Customer,hybrid,0.8
9567,9567,1,High Intent,hybrid,0.75
9568,9568,3,Price Sensitive,hybrid,0.6
9569,9569,1,High Intent,hybrid,0.7
9570,9570,3,Price Sensitive,hybrid,0.6
9571,9571,1,High Intent,hybrid,0.7
9572,9572,2,Low Engagement,hybrid,0.6
9573,9573,4,Loyal Customer,hybrid,0.8
9574,9574,2,Low Engagement,hybrid,0.75
9575,9575,3,Price Sensitive,hybrid,0.75
9576,9576,1,High Intent,hybrid,0.75
9577,9577,3,Price Sensitive,hybrid,0.7
9578,9578,2,Low Engagement,hybrid,0.6
9579,9579,2,Low Engagement,hybrid,0.6
9580,9580,2,Low Engagement,hybrid,0.75
9581,9581,2,Low Engagement,hybrid,0.6
9582,9582,3,Price Sensitive,hybrid,0.6
9583,9583,2,Low Engagement,hybrid,0.6
9584,9584,4,Loyal Customer,hybrid,0.6
9585,9585,4,Loyal Customer,hybrid,0.6
9586,9586,4,Loyal Customer,hybrid,0.8
9587,9587,3,Price Sensitive,hybrid,0.6
9588,9588,1,High Intent,hybrid,0.6
9589,9589,3,Price Sensitive,hybrid,0.7
9590,9590,4,Loyal Customer,hybrid,0.8
9591,9591,3,Price Sensitive,hybrid,0.7
9592,9592,2,Low Engagement,hybrid,0.6
9593,9593,2,Low Engagement,hybrid,0.7
9594,9594,4,Loyal Customer,hybrid,0.6
9595,9595,4,Loyal Customer,hybrid,0.8
9596,9596,2,Low Engagement,hybrid,0.6
9597,9597,2,Low Engagement,hybrid,0.8
9598,9598,4,Loyal Customer,hybrid,0.7
9599,9599,1,High Intent,hybrid,0.7
9600,9600,3,Price Sensitive,hybrid,0.75
9601,9601,2,Low Engagement,hybrid,0.7
9602,9602,2,Low Engagement,hybrid,0.6
9603,9603,3,Price Sensitive,hybrid,0.7
9604,9604,2,Low Engagement,hybrid,0.75
9605,9605,4,Loyal Customer,hybrid,0.8
9606,9606,4,Loyal Customer,hybrid,0.6
9607,9607,4,Loyal Customer,hybrid,0.6
9608,9608,1,High Intent,hybrid,0.7
9609,9609,4,Loyal Customer,hybrid,0.6
9610,9610,2,Low Engagement,hybrid,0.75
9611,9611,1,High Intent,hybrid,0.7
9612,9612,1,High Intent,hybrid,0.75
9613,9613,4,Loyal Customer,hybrid,0.6
9614,9614,1,High Intent,hybrid,0.7
9615,9615,2,Low Engagement,hybrid,0.8
9616,9616,2,Low Engagement,hybrid,0.6
9617,9617,2,Low Engagement,hybrid,0.8
9618,9618,4,Loyal Customer,hybrid,0.6
9619,9619,2,Low Engagement,hybrid,0.75
9620,9620,1,High Intent,hybrid,0.7
9621,9621,3,Price Sensitive,hybrid,0.75
9622,9622,1,High Intent,hybrid,0.75
9623,9623,4,Loyal Customer,hybrid,0.6
9624,9624,1,High Intent,hybrid,0.8
9625,9625,5,New Cold User,hybrid,0.65
9626,9626,1,High Intent,hybrid,0.95
9627,9627,4,Loyal Customer,hybrid,0.8
9628,9628,4,Loyal Customer,hybrid,0.8
9629,9629,1,High Intent,hybrid,0.75
9630,9630,2,Low Engagement,hybrid,0.6
9631,9631,4,Loyal Customer,hybrid,0.6
9632,9632,1,High Intent,hybrid,0.8
9633,9633,2,Low Engagement,hybrid,0.75
9634,9634,4,Loyal Customer,hybrid,0.8
9635,9635,1,High Intent,hybrid,0.7
9636,9636,2,Low Engagement,hybrid,0.75
9637,9637,2,Low Engagement,hybrid,0.75
9638,9638,2,Low Engagement,hybrid,0.6
9639,9639,1,High Intent,hybrid,0.6
9640,9640,4,Loyal Customer,hybrid,0.6
9641,9641,1,High Intent,hybrid,0.8
9642,9642,4,Loyal Customer,hybrid,0.6
9643,9643,3,Price Sensitive,hybrid,0.6
9644,9644,2,Low Engagement,hybrid,0.6
9645,9645,1,High Intent,hybrid,0.7
9646,9646,1,High Intent,hybrid,0.7
9647,9647,2,Low Engagement,hybrid,0.6
9648,9648,4,Loyal Customer,hybrid,0.6
9649,9649,1,High Intent,hybrid,0.7
9650,9650,1,High Intent,hybrid,0.75
9651,9651,1,High Intent,hybrid,0.75
9652,9652,2,Low Engagement,hybrid,0.6
9653,9653,1,High Intent,hybrid,0.8
9654,9654,2,Low Engagement,hybrid,0.6
9655,9655,2,Low Engagement,hybrid,0.6
9656,9656,2,Low Engagement,hybrid,0.6
9657,9657,4,Loyal Customer,hybrid,0.7
9658,9658,1,High Intent,hybrid,0.95
9659,9659,3,Price Sensitive,hybrid,0.8
9660,9660,2,Low Engagement,hybrid,0.6
9661,9661,2,Low Engagement,hybrid,0.6
9662,9662,3,Price Sensitive,hybrid,0.75
9663,9663,4,Loyal Customer,hybrid,0.6
9664,9664,1,High Intent,hybrid,0.7
9665,9665,4,Loyal Customer,hybrid,0.7
9666,9666,4,Loyal Customer,hybrid,0.6
9667,9667,3,Price Sensitive,hybrid,0.95
9668,9668,4,Loyal Customer,hybrid,0.6
9669,9669,2,Low Engagement,hybrid,0.75
9670,9670,1,High Intent,hybrid,0.7
9671,9671,1,High Intent,hybrid,0.8
9672,9672,2,Low Engagement,hybrid,0.8
9673,9673,4,Loyal Customer,hybrid,0.95
9674,9674,4,Loyal Customer,hybrid,0.75
9675,9675,4,Loyal Customer,hybrid,0.6
9676,9676,1,High Intent,hybrid,0.75
9677,9677,3,Price Sensitive,hybrid,0.6
9678,9678,2,Low Engagement,hybrid,0.6
9679,9679,3,Price Sensitive,hybrid,0.8
9680,9680,3,Price Sensitive,hybrid,0.75
9681,9681,2,Low Engagement,hybrid,0.6
9682,9682,2,Low Engagement,hybrid,0.7
9683,9683,2,Low Engagement,hybrid,0.6
9684,9684,2,Low Engagement,hybrid,0.7
9685,9685,2,Low Engagement,hybrid,0.6
9686,9686,2,Low Engagement,hybrid,0.6
9687,9687,2,Low Engagement,hybrid,0.6
9688,9688,2,Low Engagement,hybrid,0.8
9689,9689,2,Low Engagement,hybrid,0.6
9690,9690,1,High Intent,hybrid,0.7
9691,9691,2,Low Engagement,hybrid,0.7
9692,9692,3,Price Sensitive,hybrid,0.8
9693,9693,1,High Intent,hybrid,0.7
9694,9694,2,Low Engagement,hybrid,0.6
9695,9695,4,Loyal Customer,hybrid,0.6
9696,9696,4,Loyal Customer,hybrid,0.6
9697,9697,2,Low Engagement,hybrid,0.6
9698,9698,2,Low Engagement,hybrid,0.6
9699,9699,2,Low Engagement,hybrid,0.6
9700,9700,1,High Intent,hybrid,0.75
9701,9701,4,Loyal Customer,hybrid,0.6
9702,9702,3,Price Sensitive,hybrid,0.8
9703,9703,2,Low Engagement,hybrid,0.7
9704,9704,2,Low Engagement,hybrid,0.75
9705,9705,3,Price Sensitive,hybrid,0.8
9706,9706,1,High Intent,hybrid,0.7
9707,9707,4,Loyal Customer,hybrid,0.7
9708,9708,1,High Intent,hybrid,0.7
9709,9709,2,Low Engagement,hybrid,0.6
9710,9710,3,Price Sensitive,hybrid,0.8
9711,9711,1,High Intent,hybrid,0.8
9712,9712,2,Low Engagement,hybrid,0.6
9713,9713,3,Price Sensitive,hybrid,0.75
9714,9714,4,Loyal Customer,hybrid,0.75
9715,9715,1,High Intent,hybrid,0.75
9716,9716,2,Low Engagement,hybrid,0.6
9717,9717,4,Loyal Customer,hybrid,0.95
9718,9718,1,High Intent,hybrid,0.95
9719,9719,2,Low Engagement,hybrid,0.75
9720,9720,2,Low Engagement,hybrid,0.6
9721,9721,4,Loyal Customer,hybrid,0.6
9722,9722,4,Loyal Customer,hybrid,0.6
9723,9723,3,Price Sensitive,hybrid,0.75
9724,9724,1,High Intent,hybrid,0.75
9725,9725,2,Low Engagement,hybrid,0.6
9726,9726,4,Loyal Customer,hybrid,0.8
9727,9727,5,New Cold User,hybrid,0.65
9728,9728,4,Loyal Customer,hybrid,0.6
9729,9729,3,Price Sensitive,hybrid,0.7
9730,9730,2,Low Engagement,hybrid,0.6
9731,9731,4,Loyal Customer,hybrid,0.8
9732,9732,3,Price Sensitive,hybrid,0.8
9733,9733,2,Low Engagement,hybrid,0.6
9734,9734,2,Low Engagement,hybrid,0.6
9735,9735,4,Loyal Customer,hybrid,0.7
9736,9736,3,Price Sensitive,hybrid,0.8
9737,9737,1,High Intent,hybrid,0.7
9738,9738,2,Low Engagement,hybrid,0.8
9739,9739,4,Loyal Customer,hybrid,0.6
9740,9740,2,Low Engagement,hybrid,0.75
9741,9741,1,High Intent,hybrid,0.75
9742,9742,1,High Intent,hybrid,0.7
9743,9743,3,Price Sensitive,hybrid,0.6
9744,9744,1,High Intent,hybrid,0.7
9745,9745,3,Price Sensitive,hybrid,0.7
9746,9746,4,Loyal Customer,hybrid,0.6
9747,9747,4,Loyal Customer,hybrid,0.6
9748,9748,3,Price Sensitive,hybrid,0.8
9749,9749,4,Loyal Customer,hybrid,0.7
9750,9750,3,Price Sensitive,hybrid,0.6
9751,9751,4,Loyal Customer,hybrid,0.7
9752,9752,4,Loyal Customer,hybrid,0.8
9753,9753,4,Loyal Customer,hybrid,0.7
9754,9754,5,New Cold User,hybrid,0.65
9755,9755,2,Low Engagement,hybrid,0.8
9756,9756,3,Price Sensitive,hybrid,0.7
9757,9757,4,Loyal Customer,hybrid,0.6
9758,9758,2,Low Engagement,hybrid,0.6
9759,9759,2,Low Engagement,hybrid,0.6
9760,9760,3,Price Sensitive,hybrid,0.7
9761,9761,4,Loyal Customer,hybrid,0.6
9762,9762,4,Loyal Customer,hybrid,0.6
9763,9763,2,Low Engagement,hybrid,0.6
9764,9764,1,High Intent,hybrid,0.7
9765,9765,2,Low Engagement,hybrid,0.6
9766,9766,1,High Intent,hybrid,0.7
9767,9767,1,High Intent,hybrid,0.6
9768,9768,4,Loyal Customer,hybrid,0.6
9769,9769,2,Low Engagement,hybrid,0.6
9770,9770,3,Price Sensitive,hybrid,0.7
9771,9771,2,Low Engagement,hybrid,0.75
9772,9772,4,Loyal Customer,hybrid,0.6
9773,9773,2,Low Engagement,hybrid,0.75
9774,9774,3,Price Sensitive,hybrid,0.75
9775,9775,2,Low Engagement,hybrid,0.6
9776,9776,2,Low Engagement,hybrid,0.6
9777,9777,3,Price Sensitive,hybrid,0.6
9778,9778,4,Loyal Customer,hybrid,0.7
9779,9779,4,Loyal Customer,hybrid,0.8
9780,9780,3,Price Sensitive,hybrid,0.8
9781,9781,2,Low Engagement,hybrid,0.75
9782,9782,1,High Intent,hybrid,0.7
9783,9783,2,Low Engagement,hybrid,0.75
9784,9784,2,Low Engagement,hybrid,0.6
9785,9785,3,Price Sensitive,hybrid,0.95
9786,9786,2,Low Engagement,hybrid,0.6
9787,9787,3,Price Sensitive,hybrid,0.75
9788,9788,4,Loyal Customer,hybrid,0.6
9789,9789,1,High Intent,hybrid,0.7
9790,9790,1,High Intent,hybrid,0.75
9791,9791,1,High Intent,hybrid,0.7
9792,9792,2,Low Engagement,hybrid,0.8
9793,9793,3,Price Sensitive,hybrid,0.7
9794,9794,1,High Intent,hybrid,0.6
9795,9795,1,High Intent,hybrid,0.6
9796,9796,2,Low Engagement,hybrid,0.6
9797,9797,2,Low Engagement,hybrid,0.8
9798,9798,2,Low Engagement,hybrid,0.8
9799,9799,2,Low Engagement,hybrid,0.8
9800,9800,4,Loyal Customer,hybrid,0.95
9801,9801,4,Loyal Customer,hybrid,0.7
9802,9802,2,Low Engagement,hybrid,0.75
9803,9803,1,High Intent,hybrid,0.75
9804,9804,5,New Cold User,hybrid,0.65
9805,9805,3,Price Sensitive,hybrid,0.6
9806,9806,5,New Cold User,hybrid,0.65
9807,9807,3,Price Sensitive,hybrid,0.7
9808,9808,3,Price Sensitive,hybrid,0.7
9809,9809,4,Loyal Customer,hybrid,0.6
9810,9810,1,High Intent,hybrid,0.8
9811,9811,4,Loyal Customer,hybrid,0.6
9812,9812,1,High Intent,hybrid,0.6
9813,9813,4,Loyal Customer,hybrid,0.6
9814,9814,2,Low Engagement,hybrid,0.75
9815,9815,4,Loyal Customer,hybrid,0.7
9816,9816,2,Low Engagement,hybrid,0.6
9817,9817,4,Loyal Customer,hybrid,0.7
9818,9818,2,Low Engagement,hybrid,0.75
9819,9819,2,Low Engagement,hybrid,0.75
9820,9820,2,Low Engagement,hybrid,0.6
9821,9821,2,Low Engagement,hybrid,0.75
9822,9822,4,Loyal Customer,hybrid,0.6
9823,9823,1,High Intent,hybrid,0.7
9824,9824,4,Loyal Customer,hybrid,0.8
9825,9825,4,Loyal Customer,hybrid,0.6
9826,9826,2,Low Engagement,hybrid,0.6
9827,9827,1,High Intent,hybrid,0.7
9828,9828,3,Price Sensitive,hybrid,0.7
9829,9829,2,Low Engagement,hybrid,0.6
9830,9830,1,High Intent,hybrid,0.7
9831,9831,2,Low Engagement,hybrid,0.6
9832,9832,4,Loyal Customer,hybrid,0.8
9833,9833,4,Loyal Customer,hybrid,0.6
9834,9834,2,Low Engagement,hybrid,0.6
9835,9835,2,Low Engagement,hybrid,0.6
9836,9836,3,Price Sensitive,hybrid,0.7
9837,9837,2,Low Engagement,hybrid,0.8
9838,9838,1,High Intent,hybrid,0.7
9839,9839,3,Price Sensitive,hybrid,0.6
9840,9840,4,Loyal Customer,hybrid,0.6
9841,9841,1,High Intent,hybrid,0.75
9842,9842,2,Low Engagement,hybrid,0.75
9843,9843,2,Low Engagement,hybrid,0.75
9844,9844,4,Loyal Customer,hybrid,0.6
9845,9845,2,Low Engagement,hybrid,0.75
9846,9846,2,Low Engagement,hybrid,0.6
9847,9847,2,Low Engagement,hybrid,0.6
9848,9848,3,Price Sensitive,hybrid,0.7
9849,9849,4,Loyal Customer,hybrid,0.8
9850,9850,1,High Intent,hybrid,0.75
9851,9851,2,Low Engagement,hybrid,0.75
9852,9852,1,High Intent,hybrid,0.7
