Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Segment_Label
CUST01910,22,33,2988,284,97,17.401142437400406,40,1246,0,51,9.33779400494886,8,Gold
CUST01911,57,28,1876,125,45,16.015536496435182,34,646,0,34,11.091212315752898,12,Silver
CUST01912,105,6,33,23,16,9.901867397112305,11,115,0,3,29.60676483430325,13,Iron
CUST01913,70,7,86,41,2,4.55980956456667,9,161,0,3,20.143107685343747,7,Iron
CUST01914,29,10,1308,150,51,11.474187733552595,30,1201,0,23,12.783343754632936,9,Silver
CUST01915,39,29,746,104,30,19.86923576052338,29,1328,0,22,19.538810960981877,5,Silver
CUST01916,42,16,378,85,37,14.098509748640852,22,539,0,9,15.366122678889123,15,Copper
CUST01917,127,5,64,18,17,6.974238582197073,14,147,0,1,48.90817198353865,12,Iron
CUST01918,57,16,1609,183,64,19.923246540134492,40,519,0,28,19.772513952392785,12,Silver
CUST01919,33,31,803,129,58,12.321089628797761,29,528,1,22,19.700894317421238,12,Silver
CUST01920,33,15,1308,151,50,19.21274716448893,31,1411,1,20,19.367681606746,10,Silver
CUST01921,76,14,390,80,33,10.419647874261011,18,649,1,18,21.556935841265787,15,Copper
CUST01922,5,50,6199,269,145,31.659291333891375,60,4848,1,83,1.5939834067243086,0,Platinum
CUST01923,84,10,224,87,18,8.26710475427249,27,515,0,10,26.441092979152536,14,Copper
CUST01924,34,34,772,102,39,14.218840999747373,44,945,0,17,15.095294466308278,2,Silver
CUST01925,87,5,270,61,38,11.212398928093688,11,552,0,7,16.53304817595773,17,Copper
CUST01926,1,68,6116,216,163,27.74208316737746,91,4507,1,89,4.041638215329932,3,Platinum
CUST01927,24,34,639,127,63,11.356077827413381,38,511,0,26,12.55116364639758,7,Silver
CUST01928,27,25,727,189,37,12.752833852426248,20,1014,1,27,17.808473448187375,12,Silver
CUST01929,44,15,287,86,30,10.413251190911065,17,345,0,14,24.517222438785176,12,Copper
CUST01930,4,84,5714,281,126,36.03912989461395,55,4442,1,67,7.742912903811602,1,Platinum
CUST01931,35,19,573,199,50,16.011549530902318,27,1140,0,26,14.088705609535648,6,Silver
CUST01932,21,30,1592,139,34,19.447617629095447,27,754,1,29,11.689805892337125,1,Silver
CUST01933,52,31,1480,114,30,12.123776291654734,38,1003,0,29,13.02728993971945,9,Silver
CUST01934,41,17,214,51,27,11.763768356549122,20,300,1,15,29.577027060722397,6,Copper
CUST01935,37,12,197,64,14,9.142821135633177,18,637,0,12,16.66749751763906,12,Copper
CUST01936,88,18,203,111,39,7.90092569187749,14,766,0,12,24.16731735339451,9,Copper
CUST01937,14,51,2294,274,94,16.919421924027386,57,2203,0,47,14.268033664397855,3,Gold
CUST01938,77,15,181,113,32,8.287095993874516,12,704,0,13,20.616222084054083,0,Copper
CUST01939,35,24,1408,102,53,13.388104202306774,32,739,0,10,12.645994541497169,13,Silver
CUST01940,2,67,7106,252,163,28.13632304062171,79,4065,1,57,7.68310041236923,4,Platinum
CUST01941,2,53,9629,219,114,26.845654253326444,83,2285,0,80,4.1323465021816554,3,Platinum
CUST01942,38,31,528,109,58,11.61539559947284,42,785,1,35,15.23152899313936,10,Silver
CUST01943,62,7,392,107,37,10.800168853871508,15,748,1,17,18.528160863181245,0,Copper
CUST01944,54,18,139,90,32,6.020611035194231,18,217,0,6,24.59188629209992,16,Copper
CUST01945,36,11,378,69,24,5.045845313452753,11,476,1,13,24.33472878580262,17,Copper
CUST01946,29,17,816,120,51,14.506470309178145,27,946,0,25,15.019692206275332,2,Silver
CUST01947,59,21,1212,163,59,19.638173147697596,44,911,0,37,16.92186288380117,10,Silver
CUST01948,15,55,2913,217,103,29.919172711374152,52,2192,0,36,9.215025881904898,3,Gold
CUST01949,28,28,1681,143,57,15.196606965311897,22,806,0,35,19.115893876727306,5,Silver
CUST01950,30,39,1927,130,63,18.716578228018957,47,822,1,25,14.52499850819981,4,Silver
CUST01951,13,61,9915,242,182,34.13604528246517,96,3841,1,91,6.479190471601367,0,Platinum
CUST01952,16,34,2834,261,83,19.71056521042438,33,1555,1,44,10.825868543910996,3,Gold
CUST01953,50,29,1534,181,63,10.474474748600501,35,523,1,28,16.58062058485679,9,Silver
CUST01954,36,19,199,117,30,10.328582022900541,28,765,1,15,22.18020381300262,7,Copper
CUST01955,159,8,58,27,2,9.126688842018131,7,269,0,1,48.04342373925262,10,Iron
CUST01956,126,8,6,19,11,4.911799953796272,3,128,0,1,21.556283179909748,12,Iron
CUST01957,61,13,409,76,36,11.992148371474215,17,368,0,6,28.74677657726796,14,Copper
CUST01958,53,17,997,134,56,13.364549443606652,40,876,0,39,19.280525240687936,4,Silver
CUST01959,38,6,100,53,13,7.911049055271749,11,726,1,13,26.221278748071498,11,Copper
CUST01960,73,18,122,114,39,11.381393989688195,25,614,0,14,27.286032372096102,12,Copper
CUST01961,11,58,4199,152,74,27.37134470202635,60,2289,1,51,11.349870898624406,1,Gold
CUST01962,27,36,898,114,35,13.854665832779261,29,902,0,36,15.28107125975055,3,Silver
CUST01963,75,18,419,110,11,13.093173756255574,26,484,1,15,15.20835202449402,2,Copper
CUST01964,54,27,1345,189,32,17.80233367151801,32,528,0,31,10.299995127650767,8,Silver
CUST01965,53,19,1548,161,41,18.802400457954548,38,1236,0,32,18.740434955452464,6,Silver
CUST01966,53,31,1863,122,43,11.994439522595451,34,551,0,18,11.994756851106567,6,Silver
CUST01967,19,64,4388,209,89,16.154774072562784,34,2270,1,54,7.2220041307608485,4,Gold
CUST01968,21,26,843,111,43,10.01242878648679,45,1427,1,16,19.919948163241386,4,Silver
CUST01969,36,26,780,152,59,19.270735320542478,46,720,0,28,15.571099121041476,11,Silver
CUST01970,6,52,5494,234,154,28.696764946053296,78,4434,0,63,2.6986157711848593,3,Platinum
CUST01971,9,81,6553,325,176,29.515998676157967,74,3299,1,54,8.504901885825635,2,Platinum
CUST01972,87,19,269,115,12,6.326565203222893,14,279,0,7,20.91975940497997,11,Copper
CUST01973,11,51,3945,182,83,19.02036018889352,47,2766,1,50,13.713351176711065,4,Gold
CUST01974,32,28,1232,165,66,16.11220673140604,45,568,0,25,18.016293954628757,14,Silver
CUST01975,10,64,4258,292,94,27.11414548552506,30,1165,0,45,14.002836136259466,2,Gold
CUST01976,179,5,51,12,14,7.467398335861552,11,140,0,0,23.87086690517205,10,Iron
CUST01977,15,49,3326,180,97,17.261572602166513,56,1441,1,60,12.817843606688685,8,Gold
CUST01978,56,18,1808,130,68,14.867170206811839,31,1400,1,33,11.65556842098393,6,Silver
CUST01979,96,3,73,38,15,4.949561194445381,6,218,0,2,34.574488585202616,5,Iron
CUST01980,31,12,346,113,13,14.900981192160517,16,678,0,18,20.68757252924851,7,Copper
CUST01981,20,66,3523,277,78,21.132647482998507,68,1895,0,40,7.858678356462773,6,Gold
CUST01982,61,17,142,57,19,5.595292322481791,20,355,0,14,20.715393390037637,13,Copper
CUST01983,47,29,1046,165,51,17.466651727668186,45,1270,1,22,10.679844632156282,14,Silver
CUST01984,58,33,700,161,49,15.758460579035704,35,1224,1,29,15.692911269711404,9,Silver
CUST01985,15,67,4741,290,91,25.328764333612753,31,1593,1,56,12.71272616208134,7,Gold
CUST01986,9,70,8754,379,113,24.971886645375307,84,3101,1,57,3.040394618905642,4,Platinum
CUST01987,73,6,436,90,18,13.598319454143022,29,237,1,14,20.92141478602821,17,Copper
CUST01988,58,22,1204,152,69,18.433787377759277,29,656,0,11,15.172236151162501,14,Silver
CUST01989,51,33,601,177,54,16.19374828573482,46,809,1,27,17.19945553135755,13,Silver
CUST01990,62,11,163,82,23,13.080627186836738,10,395,0,18,24.81629753309584,3,Copper
CUST01991,59,14,334,61,12,8.318771489375857,19,541,1,15,29.280538645174317,13,Copper
CUST01992,25,43,3413,294,114,19.65235212926651,39,1429,1,38,12.53914404340292,1,Gold
CUST01993,33,8,309,60,14,7.084727789007158,29,716,0,7,27.694200159930247,18,Copper
CUST01994,16,33,3622,195,78,18.931063897532223,55,1838,0,62,9.037670904558105,7,Gold
CUST01995,80,15,186,87,35,12.438211118393816,15,500,0,17,19.324807806259134,12,Copper
CUST01996,74,16,288,101,29,14.867428127262102,26,517,1,19,22.207694792876037,18,Copper
CUST01997,153,3,52,36,1,2.458946891057518,8,143,0,0,42.383071712588084,8,Iron
CUST01998,7,54,6724,357,141,27.34484411490441,74,4872,1,99,4.09839868299546,1,Platinum
CUST01999,6,80,8981,330,187,23.781830410075607,65,4934,1,84,8.146140536273839,4,Platinum
CUST02000,11,47,3478,198,97,18.393944084981925,33,2706,1,35,8.231449444353803,2,Gold
CUST02001,29,51,2596,196,93,15.643438642966142,67,2323,1,56,6.830757240197558,6,Gold
CUST02002,20,48,3246,217,112,22.668072442769784,67,2575,1,38,8.26111512842621,9,Gold
CUST02003,89,9,57,45,17,6.723103774741468,11,289,0,3,43.558101977302236,16,Iron
CUST02004,22,33,2474,251,98,16.01121940714272,63,1520,1,30,6.559320963080201,7,Gold
CUST02005,19,54,4809,210,98,20.80518604917934,37,1895,0,56,11.29483903989657,5,Gold
CUST02006,55,15,261,51,30,11.810910397298471,21,272,0,14,19.024103495230555,17,Copper
CUST02007,29,26,941,109,43,11.692843574661666,43,617,0,14,15.99578660025048,5,Silver
CUST02008,77,10,442,110,20,8.614495062079616,28,247,0,8,16.18179313805212,8,Copper
CUST02009,5,85,5204,379,116,31.58772501890178,93,3213,1,69,6.126674073276269,1,Platinum
CUST02010,31,20,795,100,32,15.875759776432723,27,1086,1,14,12.137027937917036,4,Silver
CUST02011,9,66,9452,265,150,37.19280289176165,89,3022,1,76,1.3779337463847252,2,Platinum
CUST02012,7,67,8674,246,173,37.39721295742412,77,2013,1,58,8.413031495773076,2,Platinum
CUST02013,172,7,51,13,4,7.440751693200126,1,230,0,0,45.24895196141355,12,Iron
CUST02014,27,41,2583,154,66,28.491561935920746,47,1293,0,67,11.476854190829942,0,Gold
CUST02015,40,26,1630,161,31,16.311168454304315,28,1030,1,16,10.884461469390878,1,Silver
CUST02016,29,26,1038,189,56,15.774728981194759,39,1063,0,10,15.564395041087895,3,Silver
CUST02017,54,34,832,184,44,11.137034987333317,25,510,0,10,17.116817483291122,3,Silver
CUST02018,89,9,9,24,0,2.760907850590857,3,210,0,3,39.29310499085118,1,Iron
CUST02019,1,55,9990,278,116,29.43202802606443,51,4563,1,75,2.8570924486232774,3,Platinum
CUST02020,69,8,452,97,16,8.3029373759275,28,273,0,14,15.690605942334628,18,Copper
CUST02021,126,3,66,15,16,4.018990658502126,6,173,1,3,22.92825556470758,21,Iron
CUST02022,46,37,1772,171,34,14.527299936209328,25,798,0,14,18.992915489592946,13,Silver
CUST02023,133,2,22,17,4,3.8375046849801566,10,102,0,2,44.92970931702792,8,Iron
CUST02024,13,64,9512,382,136,35.79775590333605,77,2987,1,67,3.158827097724166,4,Platinum
CUST02025,42,37,1280,124,36,18.35273790012182,45,1333,0,26,19.57609483128354,13,Silver
CUST02026,24,50,4187,264,102,29.80182807111735,69,2365,1,47,10.386819335887251,1,Gold
CUST02027,58,11,204,82,14,8.325822904933613,22,324,0,11,21.150322849680965,14,Copper
CUST02028,153,7,58,25,12,6.355277680073619,3,110,0,1,20.13005325828024,5,Iron
CUST02029,17,68,3244,225,77,24.097512945151976,65,2760,1,68,7.322928016220968,4,Gold
CUST02030,52,9,475,65,39,6.339366988727243,10,279,0,6,23.47906810720849,11,Copper
CUST02031,19,63,4190,203,63,21.035519925365435,42,1297,1,32,5.530437672120677,8,Gold
CUST02032,33,31,1379,108,53,19.05284942607639,24,1440,0,13,18.113436971160247,3,Silver
CUST02033,39,16,1047,126,46,12.041990625927761,23,1398,0,17,12.820668366053141,6,Silver
CUST02034,95,2,75,29,5,7.98353472408038,14,261,0,1,21.856406337385973,4,Iron
CUST02035,33,15,302,84,20,9.40687681231859,19,626,1,15,23.617651492872934,3,Copper
CUST02036,21,33,1761,114,57,19.230845940043164,49,807,1,22,16.893806683365003,1,Silver
CUST02037,29,60,4374,239,90,19.439857429136907,33,2954,0,48,14.929205505339372,2,Gold
CUST02038,28,55,4619,277,72,29.04632698400193,37,1215,1,32,12.396712609496346,1,Gold
CUST02039,11,62,4187,197,71,16.4605085511288,56,2617,1,69,13.376699415112217,3,Gold
CUST02040,25,50,4196,221,98,16.07274472640449,42,2403,0,36,7.5531363609936015,4,Gold
CUST02041,109,6,25,19,10,9.688565070832706,11,161,0,1,24.6881362647279,16,Iron
CUST02042,42,22,1341,176,68,16.415363642455535,35,950,0,13,13.466890746467094,8,Silver
CUST02043,25,19,940,127,65,11.588790141954041,31,1053,0,37,16.71270123667116,9,Silver
CUST02044,28,58,3298,246,95,21.269065603888727,45,2217,0,59,9.396337733998788,0,Gold
CUST02045,130,9,98,37,11,2.5701106755187455,9,201,0,3,43.91118022593587,14,Iron
CUST02046,74,18,483,119,30,10.842091411992318,13,465,0,17,17.277081825596564,8,Copper
CUST02047,4,69,8719,226,135,29.34464764619563,73,3700,1,79,4.043830058328755,3,Platinum
CUST02048,30,8,319,94,33,13.551058377399537,14,701,0,9,16.540525370420568,7,Copper
CUST02049,31,34,1805,199,46,12.257722626974669,39,1074,0,22,18.470825932225186,2,Silver
CUST02050,14,56,6922,333,112,30.663204993457853,75,4415,1,88,4.027996159457051,2,Platinum
CUST02051,47,33,1445,132,41,18.606649794869103,33,1389,1,24,10.849337217715133,12,Silver
CUST02052,39,32,1589,166,65,13.14191630548418,48,735,1,31,15.08872740356276,3,Silver
CUST02053,12,66,2523,297,82,19.071920758487607,36,1213,0,31,5.919225377387161,7,Gold
CUST02054,130,3,51,46,13,6.140772613951027,2,54,0,2,24.44698256708425,9,Iron
CUST02055,63,18,478,102,21,5.62967881799577,23,695,1,15,24.782976932880846,2,Copper
CUST02056,62,18,327,58,10,13.114612669975521,12,671,0,5,18.24202768012936,11,Copper
CUST02057,59,36,818,147,64,18.204790816619095,23,1402,0,25,16.364057677419396,13,Silver
CUST02058,44,27,1846,151,51,16.47142679330109,41,1038,1,31,18.38497217911475,0,Silver
CUST02059,77,17,411,80,29,11.455614051052367,14,386,0,6,17.12062583407152,19,Copper
CUST02060,28,15,674,104,67,17.6209567058172,32,1293,0,37,18.05940402989355,10,Silver
CUST02061,14,65,9014,323,169,22.330552214375036,59,2267,1,76,4.845088905137711,2,Platinum
CUST02062,25,39,1222,171,65,19.635061152472126,41,1321,1,37,16.042198800928517,0,Silver
CUST02063,39,5,228,118,10,11.543260502590869,29,791,0,18,24.37160875549753,3,Copper
CUST02064,58,26,751,123,45,15.859949322601269,46,1365,1,20,17.64857049105041,7,Silver
CUST02065,1,96,8220,238,102,33.9128321583118,75,3014,1,62,1.928763823650499,2,Platinum
CUST02066,56,6,109,109,34,10.261181600475464,16,502,0,5,17.281416055809437,17,Copper
CUST02067,26,33,4753,262,90,23.69406431744843,31,1316,0,58,8.304179273606616,4,Gold
CUST02068,21,43,4075,291,115,20.935119149380974,43,2782,1,69,10.211444854026842,9,Gold
CUST02069,16,44,4424,222,63,22.223942601574162,35,1731,1,51,5.727515252766318,2,Gold
CUST02070,43,29,1762,126,58,10.557202319787132,33,1495,0,20,11.389549213185036,13,Silver
CUST02071,36,10,142,69,29,8.638294057525826,18,747,0,13,25.253239382666468,14,Copper
CUST02072,40,27,1795,165,55,14.305639049413013,20,597,1,36,18.009455985168913,14,Silver
CUST02073,26,38,3823,215,118,26.353895814412205,49,2706,0,56,14.753820837519926,6,Gold
CUST02074,85,1,33,31,3,9.0423983681381,10,67,0,3,31.823925463178796,6,Iron
CUST02075,122,7,61,33,2,9.976837416273801,1,126,0,2,22.718315626141777,8,Iron
CUST02076,144,4,59,15,9,9.10325248630393,8,269,0,2,29.31750585666295,17,Iron
CUST02077,26,32,2130,277,87,19.18910091150052,37,2296,1,56,12.931427052003034,0,Gold
CUST02078,30,30,1721,120,57,12.237640204076984,30,1313,1,39,11.919252866477285,8,Silver
CUST02079,130,0,45,36,12,2.994892074434051,12,127,1,3,37.74907769823379,0,Iron
CUST02080,58,17,105,114,34,7.61450848767347,26,650,0,10,29.604763534213717,14,Copper
CUST02081,4,87,5652,260,186,34.927218165269394,69,2288,1,78,4.506482461009247,2,Platinum
CUST02082,2,94,8595,302,119,33.537812331776486,56,3153,1,70,1.3852816984534888,4,Platinum
CUST02083,31,22,602,158,69,18.700149405907247,38,1383,1,23,18.09422537696043,9,Silver
CUST02084,100,9,78,21,8,7.089183163752978,6,293,1,4,27.052202316922557,9,Iron
CUST02085,33,38,950,175,54,16.150208890304736,43,1192,0,18,16.51358405051205,9,Silver
CUST02086,58,19,1311,193,34,10.856966631570593,39,879,0,25,19.82872149152968,14,Silver
CUST02087,24,35,4625,218,110,28.143045615622228,63,2510,1,58,9.495910310923996,9,Gold
CUST02088,60,12,474,64,21,9.440478428379937,22,688,1,14,27.102187183593763,6,Copper
CUST02089,86,16,403,64,16,7.74875720723394,20,459,0,7,28.216215083308384,12,Copper
CUST02090,49,36,1669,129,36,16.037324789638028,42,879,1,15,10.031108776232427,11,Silver
CUST02091,68,9,354,94,38,11.737315032281847,26,310,0,19,25.757248246257163,11,Copper
CUST02092,82,0,43,16,6,4.456221237786609,5,269,0,2,21.856152826752453,24,Iron
CUST02093,11,34,3959,283,87,26.26517868467209,46,1167,0,47,9.133992422690225,1,Gold
CUST02094,20,36,1586,178,47,17.19322819311142,36,692,0,33,19.307482653818056,3,Silver
CUST02095,15,54,3765,196,117,23.824318257532447,52,1970,1,34,8.070419254899253,8,Gold
CUST02096,37,7,308,99,36,12.564805799765626,11,255,0,10,26.851152253024594,15,Copper
CUST02097,20,38,1852,160,36,15.590202536355182,34,1119,1,15,19.794818285664626,11,Silver
CUST02098,64,6,296,57,28,12.64001456027842,25,730,1,19,22.80475460866068,0,Copper
CUST02099,79,10,299,86,21,14.061048893549762,22,700,0,17,28.01000149722391,13,Copper
CUST02100,47,18,1386,109,55,10.069002506281656,46,1448,1,39,17.017589852789428,4,Silver
CUST02101,150,6,87,14,17,9.77367412546036,3,56,1,3,30.18566259421564,2,Iron
CUST02102,30,15,1687,116,51,18.895299483880947,43,1078,0,23,19.740641242251492,6,Silver
CUST02103,20,60,4770,186,60,23.669829170441574,39,2553,1,58,12.589622896186373,8,Gold
CUST02104,41,12,147,68,35,12.36068692022982,25,608,0,14,20.18646326732307,18,Copper
CUST02105,41,12,327,107,33,11.083283459044932,20,728,0,9,21.23522205635743,18,Copper
CUST02106,48,34,1685,177,62,19.743998321591455,37,848,0,37,10.56199954663009,4,Silver
CUST02107,172,9,55,43,17,8.882783943230152,1,263,0,2,20.900679360340618,24,Iron
CUST02108,94,8,71,14,11,5.230707368122758,10,65,0,0,39.95595848641595,12,Iron
CUST02109,13,56,4851,208,106,27.900994810859345,67,2538,0,61,8.559574530024978,1,Gold
CUST02110,149,1,0,20,4,5.680838993821365,3,293,0,0,24.26771734912446,4,Iron
CUST02111,21,45,3734,299,68,27.188554091056425,33,2706,1,35,14.704110038389198,8,Gold
CUST02112,15,35,3471,281,111,19.179086776970742,53,2719,1,50,11.893102047560431,8,Gold
CUST02113,21,38,3549,169,79,20.97929120886119,68,1146,1,35,6.4838536349964,6,Gold
CUST02114,163,4,59,19,1,3.9148360052566638,9,243,0,1,29.576423220395988,23,Iron
CUST02115,53,6,265,118,33,7.141084117279959,23,745,0,13,29.317632109074566,2,Copper
CUST02116,21,67,3458,294,97,18.906867005863305,50,1231,0,48,11.604694623687838,3,Gold
CUST02117,34,17,1942,147,64,19.799808063750866,43,1052,1,27,12.68450697088376,9,Silver
CUST02118,49,15,330,63,19,5.191020844968506,29,472,0,18,15.730837593347054,14,Copper
CUST02119,9,74,6595,259,126,22.913146868549056,69,3743,1,67,0.9013486475412724,1,Platinum
CUST02120,89,0,53,13,6,5.178973972566364,1,173,0,1,31.962961604895693,7,Iron
CUST02121,34,5,178,95,21,13.092161409340644,12,323,0,6,15.801391911713246,1,Copper
CUST02122,49,38,985,193,36,16.762966747911506,20,731,1,39,14.64743784299465,7,Silver
CUST02123,143,7,82,22,15,3.6462688349917842,11,189,0,2,30.436013978093854,8,Iron
CUST02124,47,23,1105,170,40,12.925705925387012,38,629,0,11,14.53472237531545,0,Silver
CUST02125,69,3,42,35,16,4.751472023776404,8,253,0,3,24.054914293022456,5,Iron
CUST02126,73,5,251,59,27,11.924549869540932,28,299,1,13,26.235579829704587,16,Copper
CUST02127,71,10,403,98,20,9.431019024958477,13,448,1,9,25.699910017708227,16,Copper
CUST02128,23,42,2801,276,100,26.09968164749888,44,2031,0,31,11.163796046156383,8,Gold
CUST02129,151,8,45,10,19,4.360962352135031,10,115,0,2,48.47897860720806,18,Iron
CUST02130,50,18,886,137,35,12.214948523288404,32,1267,1,34,10.037746298221231,0,Silver
CUST02131,29,42,4343,170,82,25.938593443292305,62,1712,1,61,9.291960626245961,3,Gold
CUST02132,13,97,9254,341,162,35.292964815820525,99,3973,1,58,2.669520075371926,2,Platinum
CUST02133,39,10,1686,129,59,12.575823576528299,20,514,0,16,15.571564196202363,6,Silver
CUST02134,40,10,1378,183,48,17.0800299964577,20,1361,0,36,11.840637372013997,11,Silver
CUST02135,79,16,369,101,38,8.611634022710994,27,674,0,16,18.164361525553662,0,Copper
CUST02136,60,5,55,13,12,4.290845015730033,9,271,0,1,20.94806466980551,6,Iron
CUST02137,5,88,6542,341,189,35.1841539542609,73,3209,1,99,1.5347816706979012,2,Platinum
CUST02138,50,6,210,69,20,7.253033763630324,20,426,0,16,21.641177390076283,3,Copper
CUST02139,21,33,2449,193,72,18.9857914354377,65,2755,0,61,7.013926406304733,9,Gold
CUST02140,69,7,5,25,3,7.05513496861188,10,79,0,2,39.6048520914363,6,Iron
CUST02141,88,16,419,90,37,8.597286202752962,25,646,0,9,16.45739615185785,12,Copper
CUST02142,37,30,609,174,37,12.929421134277284,39,949,1,18,18.607105232969886,10,Silver
CUST02143,42,12,188,113,14,10.516523238192358,14,616,0,11,23.073133304697194,7,Copper
CUST02144,36,35,1258,156,40,18.05998454556707,30,1462,0,34,10.530880173529656,4,Silver
CUST02145,54,37,1865,141,47,14.730874371471845,22,784,0,20,15.150969326029589,13,Silver
CUST02146,30,19,243,74,39,9.529013004399562,25,410,0,15,27.530300588588204,1,Copper
CUST02147,35,30,1418,142,61,16.33382670605711,39,1286,0,38,19.079225374169212,11,Silver
CUST02148,29,24,1107,154,33,10.505168895598423,45,1023,0,29,17.823623566066523,14,Silver
CUST02149,32,36,1866,166,64,15.300585473425329,40,698,1,32,15.819151551265778,1,Silver
CUST02150,68,6,458,95,24,9.227070225303345,17,471,0,15,28.865459425285348,17,Copper
CUST02151,42,22,1572,141,68,15.906452509876585,45,1120,0,25,14.491064816840312,13,Silver
CUST02152,20,31,3800,190,73,22.02384186861084,53,2265,1,63,6.507354834807833,3,Gold
CUST02153,63,8,346,119,35,11.91343149489243,27,244,0,8,27.279632828076494,1,Copper
CUST02154,83,19,217,97,22,5.530517659116806,26,565,1,5,18.702487752337856,0,Copper
CUST02155,12,44,2196,153,105,19.79635682923145,68,1533,1,40,9.844870220069481,9,Gold
CUST02156,16,39,4157,239,96,17.18294192572151,37,2663,1,57,6.144828189065359,7,Gold
CUST02157,13,42,3467,156,60,15.21733029238933,57,2059,1,38,7.659566458598141,4,Gold
CUST02158,20,20,1126,168,58,18.511996109485864,38,868,0,29,15.072575508080298,8,Silver
CUST02159,57,36,1064,112,55,16.66023441808759,42,971,0,26,15.315819042366835,2,Silver
CUST02160,45,17,335,60,32,12.02728783061762,28,559,0,19,28.430278008183926,9,Copper
CUST02161,62,16,474,118,31,10.446349873963285,12,238,0,6,15.230230218733716,11,Copper
CUST02162,34,8,290,97,12,12.686478356499837,26,336,1,12,19.51480280740155,6,Copper
CUST02163,47,25,957,174,36,15.11274830363335,33,708,0,31,11.222962663595306,12,Silver
CUST02164,84,19,422,83,34,10.689426510662752,16,789,0,19,28.72846673689731,0,Copper
CUST02165,50,16,1400,156,33,13.64984068180641,25,967,0,27,11.411804987365668,12,Silver
CUST02166,175,4,88,29,5,9.698308056140702,2,87,0,3,45.484040779564246,11,Iron
CUST02167,70,12,210,115,35,6.4492155233813655,12,229,1,13,27.85113723610887,10,Copper
CUST02168,15,43,2313,285,61,23.134254758470064,51,1696,1,57,12.243295709071344,7,Gold
CUST02169,65,6,398,57,14,13.719014587755067,14,372,1,18,24.221621277297388,18,Copper
CUST02170,23,33,841,155,40,18.96343304134693,35,1148,1,25,16.389550158773297,12,Silver
CUST02171,34,15,226,96,16,7.874853631425153,29,446,0,18,15.844945059458658,9,Copper
CUST02172,11,78,7228,239,115,21.18446794344993,77,3232,1,98,3.889029738914982,4,Platinum
CUST02173,16,59,2931,262,85,28.255498868963038,35,2385,0,44,12.993853249551963,2,Gold
CUST02174,139,5,72,31,0,1.8883000514848465,8,184,0,2,47.67972017373804,8,Iron
CUST02175,28,68,3381,263,96,19.01843440363765,34,1221,0,59,10.4623612644755,8,Gold
CUST02176,56,12,203,92,36,10.628618672813388,24,609,0,18,19.685529795597663,14,Copper
CUST02177,21,38,2553,228,76,24.63934132422024,51,1743,1,40,10.003612327737741,5,Gold
CUST02178,59,6,420,107,35,6.060823621092957,18,268,0,19,23.842105698936592,18,Copper
CUST02179,44,18,328,79,26,6.388722279159335,26,767,1,17,24.89460916163832,4,Copper
CUST02180,47,23,1681,138,34,18.509597787958327,28,1330,0,10,18.73735302953439,9,Silver
CUST02181,39,11,1130,197,53,16.282113667005017,27,1174,0,25,16.743358037395012,9,Silver
CUST02182,15,49,4487,285,79,23.227009923126204,35,1219,0,43,11.161142358305238,5,Gold
CUST02183,1,92,9037,398,105,36.357208080161016,57,2791,1,77,9.212711826193035,4,Platinum
CUST02184,38,18,1804,143,42,12.643436626381748,24,1202,1,17,10.304365357373088,14,Silver
CUST02185,35,13,202,95,15,10.620211823041872,13,750,0,11,27.119208508154248,7,Copper
CUST02186,101,1,69,13,0,3.9770903818630563,12,140,0,1,38.45916287386277,14,Iron
CUST02187,141,7,52,27,4,3.8909466900672607,6,212,0,0,33.88570334646422,19,Iron
CUST02188,42,12,238,111,23,14.50473859150974,28,353,0,13,29.412835136629276,19,Copper
CUST02189,71,5,218,101,26,8.233008750043812,12,367,1,10,17.736862299772366,13,Copper
CUST02190,66,7,208,99,39,12.494020318593119,20,510,0,16,19.679153678822935,1,Copper
CUST02191,21,48,4838,284,60,25.182686032186893,54,2065,0,58,5.872317578388918,3,Gold
CUST02192,165,7,95,22,16,4.685015480604163,9,69,0,3,27.23595037013745,12,Iron
CUST02193,50,13,152,103,31,8.11595601446923,15,243,0,8,28.540129409095186,16,Copper
CUST02194,58,15,1199,151,58,13.670803735927617,27,604,0,12,11.395418514434043,10,Silver
CUST02195,20,45,3297,183,63,20.790716498359657,43,1448,1,50,9.375744684428291,3,Gold
CUST02196,48,36,665,172,62,17.14011543276734,36,1455,0,15,14.437407795297357,12,Silver
CUST02197,46,14,1148,123,48,13.26087979780088,49,685,1,32,17.344109296706883,13,Silver
CUST02198,172,0,33,30,13,2.445555638794171,2,274,0,4,33.962732412256315,19,Iron
CUST02199,40,11,1617,105,64,14.762524089277726,49,868,0,23,15.784069497708648,9,Silver
CUST02200,34,17,542,157,32,10.888673992303024,30,737,0,24,16.049343886130572,5,Silver
CUST02201,130,7,77,13,8,6.219925813316054,3,278,0,3,23.888262228624942,0,Iron
CUST02202,25,52,2714,232,93,18.588468291898952,66,2518,0,51,12.723569232018301,7,Gold
CUST02203,40,17,784,177,37,14.569095820846188,42,859,0,37,10.33514307345359,9,Silver
CUST02204,7,58,5357,337,132,36.94598466892401,55,4320,1,96,1.4521514145351566,1,Platinum
