user_id,CustomerID,segment_id,segment_name,segment_method,segment_confidence
9303,9303,2,Low Engagement,hybrid,0.75
9304,9304,4,Loyal Customer,hybrid,0.75
9305,9305,4,Loyal Customer,hybrid,0.8
9306,9306,3,Price Sensitive,hybrid,0.75
9307,9307,3,Price Sensitive,hybrid,0.6
9308,9308,4,Loyal Customer,hybrid,0.6
9309,9309,2,Low Engagement,hybrid,0.8
9310,9310,2,Low Engagement,hybrid,0.75
9311,9311,2,Low Engagement,hybrid,0.8
9312,9312,1,High Intent,hybrid,0.6
9313,9313,2,Low Engagement,hybrid,0.75
9314,9314,3,Price Sensitive,hybrid,0.6
9315,9315,1,High Intent,hybrid,0.7
9316,9316,3,Price Sensitive,hybrid,0.75
9317,9317,1,High Intent,hybrid,0.6
9318,9318,2,Low Engagement,hybrid,0.75
9319,9319,4,Loyal Customer,hybrid,0.75
9320,9320,1,High Intent,hybrid,0.6
9321,9321,2,Low Engagement,hybrid,0.6
9322,9322,3,Price Sensitive,hybrid,0.6
9323,9323,2,Low Engagement,hybrid,0.6
9324,9324,2,Low Engagement,hybrid,0.6
9325,9325,2,Low Engagement,hybrid,0.95
9326,9326,3,Price Sensitive,hybrid,0.75
9327,9327,4,Loyal Customer,hybrid,0.6
9328,9328,4,Loyal Customer,hybrid,0.75
9329,9329,4,Loyal Customer,hybrid,0.7
9330,9330,3,Price Sensitive,hybrid,0.75
9331,9331,2,Low Engagement,hybrid,0.75
9332,9332,2,Low Engagement,hybrid,0.7
9333,9333,4,Loyal Customer,hybrid,0.8
9334,9334,4,Loyal Customer,hybrid,0.7
9335,9335,2,Low Engagement,hybrid,0.6
9336,9336,4,Loyal Customer,hybrid,0.7
9337,9337,4,Loyal Customer,hybrid,0.7
9338,9338,2,Low Engagement,hybrid,0.6
9339,9339,2,Low Engagement,hybrid,0.75
9340,9340,2,Low Engagement,hybrid,0.6
9341,9341,2,Low Engagement,hybrid,0.75
9342,9342,2,Low Engagement,hybrid,0.75
9343,9343,4,Loyal Customer,hybrid,0.75
9344,9344,4,Loyal Customer,hybrid,0.8
9345,9345,2,Low Engagement,hybrid,0.8
9346,9346,4,Loyal Customer,hybrid,0.75
9347,9347,2,Low Engagement,hybrid,0.6
9348,9348,4,Loyal Customer,hybrid,0.95
9349,9349,2,Low Engagement,hybrid,0.75
9350,9350,3,Price Sensitive,hybrid,0.6
9351,9351,2,Low Engagement,hybrid,0.6
9352,9352,2,Low Engagement,hybrid,0.75
9353,9353,2,Low Engagement,hybrid,0.95
9354,9354,2,Low Engagement,hybrid,0.75
9355,9355,3,Price Sensitive,hybrid,0.6
9356,9356,2,Low Engagement,hybrid,0.8
9357,9357,4,Loyal Customer,hybrid,0.8
9358,9358,3,Price Sensitive,hybrid,0.7
9359,9359,2,Low Engagement,hybrid,0.8
9360,9360,3,Price Sensitive,hybrid,0.6
9361,9361,2,Low Engagement,hybrid,0.6
9362,9362,4,Loyal Customer,hybrid,0.6
9363,9363,1,High Intent,hybrid,0.7
9364,9364,4,Loyal Customer,hybrid,0.8
9365,9365,5,New Cold User,hybrid,0.65
9366,9366,2,Low Engagement,hybrid,0.7
9367,9367,2,Low Engagement,hybrid,0.75
9368,9368,5,New Cold User,hybrid,0.65
9369,9369,2,Low Engagement,hybrid,0.75
9370,9370,2,Low Engagement,hybrid,0.75
9371,9371,4,Loyal Customer,hybrid,0.8
9372,9372,3,Price Sensitive,hybrid,0.6
9373,9373,4,Loyal Customer,hybrid,0.7
9374,9374,2,Low Engagement,hybrid,0.95
9375,9375,4,Loyal Customer,hybrid,0.8
9376,9376,3,Price Sensitive,hybrid,0.6
9377,9377,2,Low Engagement,hybrid,0.8
9378,9378,1,High Intent,hybrid,0.7
9379,9379,2,Low Engagement,hybrid,0.6
9380,9380,4,Loyal Customer,hybrid,0.75
9381,9381,3,Price Sensitive,hybrid,0.75
9382,9382,2,Low Engagement,hybrid,0.7
9383,9383,4,Loyal Customer,hybrid,0.95
9384,9384,2,Low Engagement,hybrid,0.75
9385,9385,4,Loyal Customer,hybrid,0.75
9386,9386,4,Loyal Customer,hybrid,0.8
9387,9387,2,Low Engagement,hybrid,0.8
9388,9388,4,Loyal Customer,hybrid,0.6
9389,9389,4,Loyal Customer,hybrid,0.7
9390,9390,4,Loyal Customer,hybrid,0.6
9391,9391,1,High Intent,hybrid,0.7
9392,9392,4,Loyal Customer,hybrid,0.75
9393,9393,4,Loyal Customer,hybrid,0.75
9394,9394,4,Loyal Customer,hybrid,0.75
9395,9395,1,High Intent,hybrid,0.8
9396,9396,2,Low Engagement,hybrid,0.6
9397,9397,2,Low Engagement,hybrid,0.6
9398,9398,1,High Intent,hybrid,0.6
9399,9399,3,Price Sensitive,hybrid,0.6
9400,9400,2,Low Engagement,hybrid,0.8
9401,9401,1,High Intent,hybrid,0.75
9402,9402,3,Price Sensitive,hybrid,0.6
9403,9403,1,High Intent,hybrid,0.8
9404,9404,4,Loyal Customer,hybrid,0.75
9405,9405,2,Low Engagement,hybrid,0.75
9406,9406,2,Low Engagement,hybrid,0.6
9407,9407,4,Loyal Customer,hybrid,0.6
9408,9408,2,Low Engagement,hybrid,0.75
9409,9409,1,High Intent,hybrid,0.8
9410,9410,3,Price Sensitive,hybrid,0.6
9411,9411,2,Low Engagement,hybrid,0.75
9412,9412,3,Price Sensitive,hybrid,0.6
9413,9413,2,Low Engagement,hybrid,0.6
9414,9414,3,Price Sensitive,hybrid,0.6
9415,9415,1,High Intent,hybrid,0.6
9416,9416,2,Low Engagement,hybrid,0.8
9417,9417,4,Loyal Customer,hybrid,0.75
9418,9418,4,Loyal Customer,hybrid,0.95
9419,9419,2,Low Engagement,hybrid,0.95
9420,9420,3,Price Sensitive,hybrid,0.6
9421,9421,2,Low Engagement,hybrid,0.8
9422,9422,3,Price Sensitive,hybrid,0.6
9423,9423,4,Loyal Customer,hybrid,0.95
9424,9424,3,Price Sensitive,hybrid,0.6
9425,9425,2,Low Engagement,hybrid,0.8
9426,9426,2,Low Engagement,hybrid,0.75
9427,9427,3,Price Sensitive,hybrid,0.6
9428,9428,3,Price Sensitive,hybrid,0.95
9429,9429,4,Loyal Customer,hybrid,0.95
9430,9430,4,Loyal Customer,hybrid,0.6
9431,9431,2,Low Engagement,hybrid,0.6
9432,9432,2,Low Engagement,hybrid,0.75
9433,9433,3,Price Sensitive,hybrid,0.6
9434,9434,2,Low Engagement,hybrid,0.75
9435,9435,2,Low Engagement,hybrid,0.75
9436,9436,4,Loyal Customer,hybrid,0.7
9437,9437,4,Loyal Customer,hybrid,0.7
9438,9438,1,High Intent,hybrid,0.6
9439,9439,2,Low Engagement,hybrid,0.6
9440,9440,4,Loyal Customer,hybrid,0.8
9441,9441,4,Loyal Customer,hybrid,0.6
9442,9442,4,Loyal Customer,hybrid,0.7
9443,9443,2,Low Engagement,hybrid,0.95
9444,9444,2,Low Engagement,hybrid,0.6
9445,9445,4,Loyal Customer,hybrid,0.95
9446,9446,1,High Intent,hybrid,0.6
9447,9447,1,High Intent,hybrid,0.7
9448,9448,3,Price Sensitive,hybrid,0.75
9449,9449,2,Low Engagement,hybrid,0.75
9450,9450,3,Price Sensitive,hybrid,0.6
9451,9451,2,Low Engagement,hybrid,0.8
9452,9452,2,Low Engagement,hybrid,0.7
9453,9453,3,Price Sensitive,hybrid,0.6
9454,9454,2,Low Engagement,hybrid,0.8
9455,9455,4,Loyal Customer,hybrid,0.75
9456,9456,4,Loyal Customer,hybrid,0.8
9457,9457,4,Loyal Customer,hybrid,0.8
9458,9458,2,Low Engagement,hybrid,0.75
9459,9459,3,Price Sensitive,hybrid,0.6
9460,9460,4,Loyal Customer,hybrid,0.6
9461,9461,2,Low Engagement,hybrid,0.6
9462,9462,4,Loyal Customer,hybrid,0.95
9463,9463,4,Loyal Customer,hybrid,0.8
9464,9464,4,Loyal Customer,hybrid,0.75
9465,9465,2,Low Engagement,hybrid,0.75
9466,9466,2,Low Engagement,hybrid,0.6
9467,9467,2,Low Engagement,hybrid,0.75
9468,9468,1,High Intent,hybrid,0.6
9469,9469,2,Low Engagement,hybrid,0.75
9470,9470,1,High Intent,hybrid,0.7
9471,9471,2,Low Engagement,hybrid,0.95
9472,9472,4,Loyal Customer,hybrid,0.7
9473,9473,4,Loyal Customer,hybrid,0.7
9474,9474,3,Price Sensitive,hybrid,0.6
9475,9475,2,Low Engagement,hybrid,0.75
9476,9476,3,Price Sensitive,hybrid,0.6
9477,9477,4,Loyal Customer,hybrid,0.75
9478,9478,4,Loyal Customer,hybrid,0.6
9479,9479,2,Low Engagement,hybrid,0.95
9480,9480,2,Low Engagement,hybrid,0.75
9481,9481,4,Loyal Customer,hybrid,0.75
9482,9482,4,Loyal Customer,hybrid,0.75
9483,9483,4,Loyal Customer,hybrid,0.75
9484,9484,2,Low Engagement,hybrid,0.75
9485,9485,5,New Cold User,hybrid,0.65
9486,9486,2,Low Engagement,hybrid,0.75
9487,9487,2,Low Engagement,hybrid,0.75
9488,9488,3,Price Sensitive,hybrid,0.6
9489,9489,5,New Cold User,hybrid,0.65
9490,9490,4,Loyal Customer,hybrid,0.75
9491,9491,2,Low Engagement,hybrid,0.6
9492,9492,2,Low Engagement,hybrid,0.6
9493,9493,2,Low Engagement,hybrid,0.75
9494,9494,4,Loyal Customer,hybrid,0.8
9495,9495,2,Low Engagement,hybrid,0.6
9496,9496,2,Low Engagement,hybrid,0.8
9497,9497,2,Low Engagement,hybrid,0.6
9498,9498,4,Loyal Customer,hybrid,0.95
9499,9499,3,Price Sensitive,hybrid,0.6
9500,9500,2,Low Engagement,hybrid,0.6
9501,9501,2,Low Engagement,hybrid,0.75
9502,9502,1,High Intent,hybrid,0.6
9503,9503,2,Low Engagement,hybrid,0.8
9504,9504,2,Low Engagement,hybrid,0.75
9505,9505,2,Low Engagement,hybrid,0.6
9506,9506,4,Loyal Customer,hybrid,0.6
9507,9507,4,Loyal Customer,hybrid,0.8
9508,9508,4,Loyal Customer,hybrid,0.95
9509,9509,4,Loyal Customer,hybrid,0.75
9510,9510,2,Low Engagement,hybrid,0.8
9511,9511,4,Loyal Customer,hybrid,0.8
9512,9512,3,Price Sensitive,hybrid,0.6
9513,9513,2,Low Engagement,hybrid,0.8
9514,9514,1,High Intent,hybrid,0.8
9515,9515,4,Loyal Customer,hybrid,0.6
9516,9516,3,Price Sensitive,hybrid,0.6
9517,9517,2,Low Engagement,hybrid,0.95
9518,9518,2,Low Engagement,hybrid,0.8
9519,9519,3,Price Sensitive,hybrid,0.6
9520,9520,4,Loyal Customer,hybrid,0.6
9521,9521,4,Loyal Customer,hybrid,0.6
9522,9522,3,Price Sensitive,hybrid,0.6
9523,9523,4,Loyal Customer,hybrid,0.8
9524,9524,1,High Intent,hybrid,0.8
9525,9525,3,Price Sensitive,hybrid,0.6
9526,9526,5,New Cold User,hybrid,0.65
9527,9527,2,Low Engagement,hybrid,0.95
9528,9528,3,Price Sensitive,hybrid,0.6
9529,9529,2,Low Engagement,hybrid,0.6
9530,9530,4,Loyal Customer,hybrid,0.6
9531,9531,4,Loyal Customer,hybrid,0.6
9532,9532,3,Price Sensitive,hybrid,0.6
9533,9533,2,Low Engagement,hybrid,0.8
9534,9534,4,Loyal Customer,hybrid,0.8
9535,9535,4,Loyal Customer,hybrid,0.8
9536,9536,4,Loyal Customer,hybrid,0.75
9537,9537,3,Price Sensitive,hybrid,0.6
9538,9538,4,Loyal Customer,hybrid,0.75
9539,9539,2,Low Engagement,hybrid,0.8
9540,9540,2,Low Engagement,hybrid,0.75
9541,9541,2,Low Engagement,hybrid,0.95
9542,9542,4,Loyal Customer,hybrid,0.75
9543,9543,3,Price Sensitive,hybrid,0.8
9544,9544,2,Low Engagement,hybrid,0.75
9545,9545,4,Loyal Customer,hybrid,0.7
9546,9546,2,Low Engagement,hybrid,0.8
9547,9547,2,Low Engagement,hybrid,0.6
9548,9548,1,High Intent,hybrid,0.6
9549,9549,4,Loyal Customer,hybrid,0.95
9550,9550,2,Low Engagement,hybrid,0.6
9551,9551,3,Price Sensitive,hybrid,0.8
9552,9552,5,New Cold User,hybrid,0.65
9553,9553,3,Price Sensitive,hybrid,0.6
9554,9554,2,Low Engagement,hybrid,0.7
9555,9555,2,Low Engagement,hybrid,0.6
9556,9556,4,Loyal Customer,hybrid,0.75
9557,9557,4,Loyal Customer,hybrid,0.75
9558,9558,2,Low Engagement,hybrid,0.95
9559,9559,2,Low Engagement,hybrid,0.6
9560,9560,3,Price Sensitive,hybrid,0.6
9561,9561,1,High Intent,hybrid,0.8
9562,9562,2,Low Engagement,hybrid,0.8
9563,9563,5,New Cold User,hybrid,0.65
9564,9564,2,Low Engagement,hybrid,0.7
9565,9565,2,Low Engagement,hybrid,0.75
9566,9566,4,Loyal Customer,hybrid,0.75
9567,9567,4,Loyal Customer,hybrid,0.7
9568,9568,4,Loyal Customer,hybrid,0.7
9569,9569,4,Loyal Customer,hybrid,0.75
9570,9570,4,Loyal Customer,hybrid,0.7
9571,9571,4,Loyal Customer,hybrid,0.75
9572,9572,2,Low Engagement,hybrid,0.75
9573,9573,4,Loyal Customer,hybrid,0.75
9574,9574,2,Low Engagement,hybrid,0.6
9575,9575,3,Price Sensitive,hybrid,0.6
9576,9576,4,Loyal Customer,hybrid,0.7
9577,9577,2,Low Engagement,hybrid,0.75
9578,9578,2,Low Engagement,hybrid,0.75
9579,9579,2,Low Engagement,hybrid,0.6
9580,9580,2,Low Engagement,hybrid,0.6
9581,9581,2,Low Engagement,hybrid,0.6
9582,9582,4,Loyal Customer,hybrid,0.7
9583,9583,2,Low Engagement,hybrid,0.6
9584,9584,4,Loyal Customer,hybrid,0.75
9585,9585,2,Low Engagement,hybrid,0.7
9586,9586,4,Loyal Customer,hybrid,0.6
9587,9587,3,Price Sensitive,hybrid,0.6
9588,9588,1,High Intent,hybrid,0.6
9589,9589,2,Low Engagement,hybrid,0.75
9590,9590,4,Loyal Customer,hybrid,0.6
9591,9591,4,Loyal Customer,hybrid,0.6
9592,9592,2,Low Engagement,hybrid,0.75
9593,9593,1,High Intent,hybrid,0.6
9594,9594,4,Loyal Customer,hybrid,0.6
9595,9595,4,Loyal Customer,hybrid,0.75
9596,9596,2,Low Engagement,hybrid,0.6
9597,9597,2,Low Engagement,hybrid,0.75
9598,9598,2,Low Engagement,hybrid,0.6
9599,9599,2,Low Engagement,hybrid,0.8
9600,9600,3,Price Sensitive,hybrid,0.6
9601,9601,3,Price Sensitive,hybrid,0.75
9602,9602,2,Low Engagement,hybrid,0.6
9603,9603,5,New Cold User,hybrid,0.65
9604,9604,2,Low Engagement,hybrid,0.8
9605,9605,4,Loyal Customer,hybrid,0.75
9606,9606,4,Loyal Customer,hybrid,0.95
9607,9607,4,Loyal Customer,hybrid,0.95
9608,9608,4,Loyal Customer,hybrid,0.75
9609,9609,4,Loyal Customer,hybrid,0.6
9610,9610,2,Low Engagement,hybrid,0.8
9611,9611,2,Low Engagement,hybrid,0.8
9612,9612,1,High Intent,hybrid,0.8
9613,9613,2,Low Engagement,hybrid,0.7
9614,9614,3,Price Sensitive,hybrid,0.6
9615,9615,4,Loyal Customer,hybrid,0.7
9616,9616,2,Low Engagement,hybrid,0.6
9617,9617,2,Low Engagement,hybrid,0.75
9618,9618,4,Loyal Customer,hybrid,0.95
9619,9619,2,Low Engagement,hybrid,0.8
9620,9620,2,Low Engagement,hybrid,0.8
9621,9621,3,Price Sensitive,hybrid,0.6
9622,9622,4,Loyal Customer,hybrid,0.7
9623,9623,4,Loyal Customer,hybrid,0.8
9624,9624,1,High Intent,hybrid,0.6
9625,9625,5,New Cold User,hybrid,0.65
9626,9626,1,High Intent,hybrid,0.6
9627,9627,4,Loyal Customer,hybrid,0.75
9628,9628,3,Price Sensitive,hybrid,0.7
9629,9629,4,Loyal Customer,hybrid,0.7
9630,9630,2,Low Engagement,hybrid,0.6
9631,9631,4,Loyal Customer,hybrid,0.75
9632,9632,1,High Intent,hybrid,0.6
9633,9633,2,Low Engagement,hybrid,0.8
9634,9634,4,Loyal Customer,hybrid,0.6
9635,9635,2,Low Engagement,hybrid,0.8
9636,9636,2,Low Engagement,hybrid,0.8
9637,9637,3,Price Sensitive,hybrid,0.7
9638,9638,2,Low Engagement,hybrid,0.6
9639,9639,1,High Intent,hybrid,0.6
9640,9640,4,Loyal Customer,hybrid,0.75
9641,9641,2,Low Engagement,hybrid,0.7
9642,9642,4,Loyal Customer,hybrid,0.6
9643,9643,3,Price Sensitive,hybrid,0.6
9644,9644,2,Low Engagement,hybrid,0.75
9645,9645,2,Low Engagement,hybrid,0.8
9646,9646,2,Low Engagement,hybrid,0.8
9647,9647,2,Low Engagement,hybrid,0.8
9648,9648,4,Loyal Customer,hybrid,0.75
9649,9649,4,Loyal Customer,hybrid,0.75
9650,9650,1,High Intent,hybrid,0.8
9651,9651,4,Loyal Customer,hybrid,0.7
9652,9652,2,Low Engagement,hybrid,0.8
9653,9653,1,High Intent,hybrid,0.6
9654,9654,2,Low Engagement,hybrid,0.6
9655,9655,2,Low Engagement,hybrid,0.75
9656,9656,2,Low Engagement,hybrid,0.75
9657,9657,2,Low Engagement,hybrid,0.6
9658,9658,1,High Intent,hybrid,0.6
9659,9659,3,Price Sensitive,hybrid,0.6
9660,9660,2,Low Engagement,hybrid,0.95
9661,9661,2,Low Engagement,hybrid,0.6
9662,9662,2,Low Engagement,hybrid,0.7
9663,9663,4,Loyal Customer,hybrid,0.75
9664,9664,2,Low Engagement,hybrid,0.8
9665,9665,2,Low Engagement,hybrid,0.6
9666,9666,4,Loyal Customer,hybrid,0.8
9667,9667,3,Price Sensitive,hybrid,0.6
9668,9668,4,Loyal Customer,hybrid,0.6
9669,9669,2,Low Engagement,hybrid,0.6
9670,9670,4,Loyal Customer,hybrid,0.75
9671,9671,2,Low Engagement,hybrid,0.7
9672,9672,2,Low Engagement,hybrid,0.75
9673,9673,4,Loyal Customer,hybrid,0.6
9674,9674,4,Loyal Customer,hybrid,0.8
9675,9675,4,Loyal Customer,hybrid,0.8
9676,9676,4,Loyal Customer,hybrid,0.7
9677,9677,3,Price Sensitive,hybrid,0.6
9678,9678,2,Low Engagement,hybrid,0.6
9679,9679,3,Price Sensitive,hybrid,0.75
9680,9680,2,Low Engagement,hybrid,0.7
9681,9681,2,Low Engagement,hybrid,0.95
9682,9682,3,Price Sensitive,hybrid,0.75
9683,9683,2,Low Engagement,hybrid,0.6
9684,9684,3,Price Sensitive,hybrid,0.75
9685,9685,2,Low Engagement,hybrid,0.6
9686,9686,2,Low Engagement,hybrid,0.75
9687,9687,2,Low Engagement,hybrid,0.75
9688,9688,2,Low Engagement,hybrid,0.75
9689,9689,2,Low Engagement,hybrid,0.75
9690,9690,2,Low Engagement,hybrid,0.8
9691,9691,1,High Intent,hybrid,0.6
9692,9692,3,Price Sensitive,hybrid,0.6
9693,9693,4,Loyal Customer,hybrid,0.75
9694,9694,2,Low Engagement,hybrid,0.95
9695,9695,4,Loyal Customer,hybrid,0.75
9696,9696,4,Loyal Customer,hybrid,0.75
9697,9697,2,Low Engagement,hybrid,0.95
9698,9698,2,Low Engagement,hybrid,0.6
9699,9699,2,Low Engagement,hybrid,0.95
9700,9700,4,Loyal Customer,hybrid,0.7
9701,9701,4,Loyal Customer,hybrid,0.75
9702,9702,1,High Intent,hybrid,0.7
9703,9703,4,Loyal Customer,hybrid,0.8
9704,9704,3,Price Sensitive,hybrid,0.7
9705,9705,3,Price Sensitive,hybrid,0.75
9706,9706,4,Loyal Customer,hybrid,0.75
9707,9707,2,Low Engagement,hybrid,0.6
9708,9708,4,Loyal Customer,hybrid,0.75
9709,9709,2,Low Engagement,hybrid,0.6
9710,9710,3,Price Sensitive,hybrid,0.75
9711,9711,2,Low Engagement,hybrid,0.7
9712,9712,2,Low Engagement,hybrid,0.75
9713,9713,3,Price Sensitive,hybrid,0.6
9714,9714,1,High Intent,hybrid,0.7
9715,9715,1,High Intent,hybrid,0.8
9716,9716,2,Low Engagement,hybrid,0.6
9717,9717,4,Loyal Customer,hybrid,0.6
9718,9718,1,High Intent,hybrid,0.6
9719,9719,2,Low Engagement,hybrid,0.8
9720,9720,2,Low Engagement,hybrid,0.6
9721,9721,4,Loyal Customer,hybrid,0.6
9722,9722,4,Loyal Customer,hybrid,0.75
9723,9723,3,Price Sensitive,hybrid,0.6
9724,9724,4,Loyal Customer,hybrid,0.7
9725,9725,2,Low Engagement,hybrid,0.6
9726,9726,4,Loyal Customer,hybrid,0.75
9727,9727,5,New Cold User,hybrid,0.65
9728,9728,4,Loyal Customer,hybrid,0.75
9729,9729,1,High Intent,hybrid,0.8
9730,9730,2,Low Engagement,hybrid,0.75
9731,9731,4,Loyal Customer,hybrid,0.6
9732,9732,3,Price Sensitive,hybrid,0.75
9733,9733,2,Low Engagement,hybrid,0.75
9734,9734,2,Low Engagement,hybrid,0.75
9735,9735,5,New Cold User,hybrid,0.65
9736,9736,3,Price Sensitive,hybrid,0.6
9737,9737,3,Price Sensitive,hybrid,0.6
9738,9738,4,Loyal Customer,hybrid,0.7
9739,9739,4,Loyal Customer,hybrid,0.75
9740,9740,2,Low Engagement,hybrid,0.6
9741,9741,4,Loyal Customer,hybrid,0.7
9742,9742,2,Low Engagement,hybrid,0.8
9743,9743,4,Loyal Customer,hybrid,0.7
9744,9744,4,Loyal Customer,hybrid,0.75
9745,9745,4,Loyal Customer,hybrid,0.6
9746,9746,4,Loyal Customer,hybrid,0.8
9747,9747,4,Loyal Customer,hybrid,0.75
9748,9748,3,Price Sensitive,hybrid,0.6
9749,9749,2,Low Engagement,hybrid,0.6
9750,9750,3,Price Sensitive,hybrid,0.75
9751,9751,2,Low Engagement,hybrid,0.6
9752,9752,4,Loyal Customer,hybrid,0.75
9753,9753,2,Low Engagement,hybrid,0.6
9754,9754,5,New Cold User,hybrid,0.65
9755,9755,4,Loyal Customer,hybrid,0.7
9756,9756,2,Low Engagement,hybrid,0.75
9757,9757,4,Loyal Customer,hybrid,0.95
9758,9758,2,Low Engagement,hybrid,0.95
9759,9759,2,Low Engagement,hybrid,0.6
9760,9760,2,Low Engagement,hybrid,0.75
9761,9761,4,Loyal Customer,hybrid,0.95
9762,9762,4,Loyal Customer,hybrid,0.6
9763,9763,2,Low Engagement,hybrid,0.75
9764,9764,2,Low Engagement,hybrid,0.8
9765,9765,2,Low Engagement,hybrid,0.6
9766,9766,2,Low Engagement,hybrid,0.8
9767,9767,1,High Intent,hybrid,0.6
9768,9768,4,Loyal Customer,hybrid,0.75
9769,9769,2,Low Engagement,hybrid,0.6
9770,9770,1,High Intent,hybrid,0.8
9771,9771,2,Low Engagement,hybrid,0.8
9772,9772,4,Loyal Customer,hybrid,0.6
9773,9773,3,Price Sensitive,hybrid,0.7
9774,9774,3,Price Sensitive,hybrid,0.6
9775,9775,2,Low Engagement,hybrid,0.75
9776,9776,2,Low Engagement,hybrid,0.6
9777,9777,4,Loyal Customer,hybrid,0.7
9778,9778,2,Low Engagement,hybrid,0.6
9779,9779,4,Loyal Customer,hybrid,0.6
9780,9780,3,Price Sensitive,hybrid,0.6
9781,9781,3,Price Sensitive,hybrid,0.7
9782,9782,2,Low Engagement,hybrid,0.8
9783,9783,2,Low Engagement,hybrid,0.8
9784,9784,2,Low Engagement,hybrid,0.75
9785,9785,3,Price Sensitive,hybrid,0.6
9786,9786,2,Low Engagement,hybrid,0.95
9787,9787,3,Price Sensitive,hybrid,0.6
9788,9788,4,Loyal Customer,hybrid,0.75
9789,9789,4,Loyal Customer,hybrid,0.75
9790,9790,4,Loyal Customer,hybrid,0.7
9791,9791,2,Low Engagement,hybrid,0.8
9792,9792,4,Loyal Customer,hybrid,0.7
9793,9793,4,Loyal Customer,hybrid,0.6
9794,9794,1,High Intent,hybrid,0.6
9795,9795,1,High Intent,hybrid,0.8
9796,9796,2,Low Engagement,hybrid,0.6
9797,9797,4,Loyal Customer,hybrid,0.7
9798,9798,4,Loyal Customer,hybrid,0.7
9799,9799,4,Loyal Customer,hybrid,0.7
9800,9800,4,Loyal Customer,hybrid,0.6
9801,9801,5,New Cold User,hybrid,0.65
9802,9802,2,Low Engagement,hybrid,0.6
9803,9803,4,Loyal Customer,hybrid,0.7
9804,9804,5,New Cold User,hybrid,0.65
9805,9805,3,Price Sensitive,hybrid,0.6
9806,9806,5,New Cold User,hybrid,0.65
9807,9807,1,High Intent,hybrid,0.8
9808,9808,1,High Intent,hybrid,0.8
9809,9809,4,Loyal Customer,hybrid,0.75
9810,9810,1,High Intent,hybrid,0.6
9811,9811,4,Loyal Customer,hybrid,0.6
9812,9812,1,High Intent,hybrid,0.6
9813,9813,4,Loyal Customer,hybrid,0.95
9814,9814,2,Low Engagement,hybrid,0.6
9815,9815,2,Low Engagement,hybrid,0.6
9816,9816,2,Low Engagement,hybrid,0.75
9817,9817,2,Low Engagement,hybrid,0.6
9818,9818,3,Price Sensitive,hybrid,0.7
9819,9819,3,Price Sensitive,hybrid,0.7
9820,9820,2,Low Engagement,hybrid,0.95
9821,9821,2,Low Engagement,hybrid,0.6
9822,9822,4,Loyal Customer,hybrid,0.75
9823,9823,4,Loyal Customer,hybrid,0.75
9824,9824,4,Loyal Customer,hybrid,0.75
9825,9825,4,Loyal Customer,hybrid,0.75
9826,9826,2,Low Engagement,hybrid,0.75
9827,9827,3,Price Sensitive,hybrid,0.6
9828,9828,2,Low Engagement,hybrid,0.75
9829,9829,2,Low Engagement,hybrid,0.6
9830,9830,3,Price Sensitive,hybrid,0.6
9831,9831,2,Low Engagement,hybrid,0.6
9832,9832,4,Loyal Customer,hybrid,0.75
9833,9833,4,Loyal Customer,hybrid,0.75
9834,9834,2,Low Engagement,hybrid,0.6
9835,9835,2,Low Engagement,hybrid,0.6
9836,9836,2,Low Engagement,hybrid,0.75
9837,9837,2,Low Engagement,hybrid,0.6
9838,9838,3,Price Sensitive,hybrid,0.6
9839,9839,3,Price Sensitive,hybrid,0.6
9840,9840,4,Loyal Customer,hybrid,0.6
9841,9841,4,Loyal Customer,hybrid,0.7
9842,9842,2,Low Engagement,hybrid,0.8
9843,9843,2,Low Engagement,hybrid,0.6
9844,9844,4,Loyal Customer,hybrid,0.75
9845,9845,2,Low Engagement,hybrid,0.6
9846,9846,2,Low Engagement,hybrid,0.75
9847,9847,2,Low Engagement,hybrid,0.75
9848,9848,2,Low Engagement,hybrid,0.75
9849,9849,4,Loyal Customer,hybrid,0.75
9850,9850,1,High Intent,hybrid,0.8
9851,9851,2,Low Engagement,hybrid,0.6
9852,9852,2,Low Engagement,hybrid,0.8
9853,9853,2,Low Engagement,hybrid,0.75
9854,9854,4,Loyal Customer,hybrid,0.75
9855,9855,4,Loyal Customer,hybrid,0.6
9856,9856,3,Price Sensitive,hybrid,0.75
9857,9857,4,Loyal Customer,hybrid,0.95
9858,9858,1,High Intent,hybrid,0.8
9859,9859,5,New Cold User,hybrid,0.65
9860,9860,2,Low Engagement,hybrid,0.6
9861,9861,2,Low Engagement,hybrid,0.8
9862,9862,2,Low Engagement,hybrid,0.8
9863,9863,3,Price Sensitive,hybrid,0.7
9864,9864,2,Low Engagement,hybrid,0.95
9865,9865,3,Price Sensitive,hybrid,0.6
9866,9866,4,Loyal Customer,hybrid,0.75
9867,9867,4,Loyal Customer,hybrid,0.7
9868,9868,4,Loyal Customer,hybrid,0.75
9869,9869,2,Low Engagement,hybrid,0.8
9870,9870,2,Low Engagement,hybrid,0.8
9871,9871,2,Low Engagement,hybrid,0.75
9872,9872,4,Loyal Customer,hybrid,0.7
9873,9873,2,Low Engagement,hybrid,0.6
9874,9874,3,Price Sensitive,hybrid,0.75
9875,9875,4,Loyal Customer,hybrid,0.8
9876,9876,4,Loyal Customer,hybrid,0.6
9877,9877,2,Low Engagement,hybrid,0.75
