CustomerID,Age,Income,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,Gender,CampaignChannel,CampaignType
10033,55,69028,3229.295429,0.01354773612,0.1602876667,28,4.876604491,14.31769085,16,16,7,1,2605,1,0,2,1
10034,49,113937,8079.3847,0.09013976214,0.09713638929,28,4.134771242,8.888005915,3,2,2,1,3211,1,1,1,3
10035,28,76921,1080.499285,0.2492435773,0.01091360199,18,7.557244424,4.772881392,63,13,1,4,438,0,0,4,0
10036,62,80760,4610.926298,0.1570361171,0.0508873313,45,1.611761543,8.579439946,15,19,9,4,2157,1,0,1,0
10037,42,30249,4333.049296,0.1284616083,0.1998398506,25,9.487091162,9.747975607,48,11,2,2,4793,1,1,1,0
10038,50,87847,824.082248,0.2799613711,0.08701554797,45,9.614513488,2.10640381,99,19,7,9,3562,1,0,2,3
10039,55,117547,4166.890286,0.03596517817,0.1278446705,39,1.795102847,10.21390582,26,11,5,3,301,1,1,3,2
10040,58,63839,5182.442035,0.1885153582,0.1819370055,8,4.905672897,13.58739413,5,4,2,4,1362,1,0,3,2
10041,25,125077,744.5364558,0.1092347277,0.01389959461,45,9.092312607,14.58377497,8,5,1,9,3916,1,0,3,1
10042,28,59673,5147.635072,0.0305387855,0.1353254053,43,2.685531774,9.196935492,57,19,0,5,2541,1,0,0,1
10043,39,23642,9596.455256,0.0719859075,0.06479162506,12,7.229925091,5.242150356,31,14,7,4,72,1,1,4,1
10044,68,26338,9791.251799,0.1921006318,0.06305716852,37,7.400927398,8.670350988,37,1,2,8,533,1,1,0,0
10045,41,134650,5363.629808,0.01820031082,0.05272176662,30,3.102373854,0.5412900215,29,7,2,5,2036,1,0,4,2
10046,58,71761,5199.459633,0.1817521565,0.1663185511,13,1.055497052,13.82896659,77,19,4,9,2968,1,0,4,2
10047,34,29622,2926.530848,0.2874866222,0.08086006916,30,6.980220366,11.8772654,44,5,4,1,4488,1,1,4,1
10048,29,68423,9971.44317,0.2405778581,0.02275214227,14,6.555308903,2.913372681,28,16,8,4,2110,1,0,2,2
10049,63,62873,2814.868793,0.110223153,0.02840172,33,6.847381579,9.335819071,91,17,4,9,3512,1,1,3,1
10050,49,124544,4583.722874,0.05008021744,0.03823672891,49,2.407991857,0.7987166244,21,13,6,8,3334,0,0,0,0
10051,32,67565,129.0471722,0.1448686858,0.1807962416,9,6.433608298,3.632606187,30,19,6,0,2768,1,1,0,2
10052,33,27806,3557.39968,0.1239556265,0.09121425104,20,5.875071342,2.965174424,80,9,6,9,1352,1,0,2,0
10053,39,20757,807.258976,0.2918025584,0.1840493745,38,5.072996968,2.76417337,16,12,4,0,599,1,1,4,0
10054,45,112246,7463.865227,0.2970617358,0.1653210998,24,7.992304747,8.505472943,53,16,2,3,3346,1,1,3,2
10055,37,41470,5654.043085,0.1290695503,0.169197698,36,4.494683093,14.48418452,78,0,6,6,3391,1,1,1,3
10056,50,26220,5764.501585,0.05314735522,0.06449804412,39,4.179404581,2.389888153,46,7,7,8,1262,1,0,1,1
10057,27,128408,2936.46173,0.2740767694,0.06154973841,19,5.869050123,13.15582805,31,15,3,1,695,1,1,2,2
10058,57,111851,8167.473274,0.2401272599,0.1164129922,44,9.497730464,1.692730983,27,12,5,8,849,1,1,3,0
10059,49,74754,132.3821608,0.1582695199,0.08940574278,6,4.098316355,1.701207536,10,6,4,3,657,1,0,1,1
10060,67,113329,3402.651674,0.1159528465,0.1067215308,17,5.007970182,9.607123417,38,18,9,0,3466,1,0,1,0
10061,50,147636,6629.025156,0.13996809,0.02010879835,40,3.396906207,8.830335078,16,7,1,6,3314,1,1,0,1
10062,19,99852,9088.43312,0.2715455408,0.1946021363,43,7.116512068,5.491309201,75,11,0,4,1380,1,0,3,2
10063,50,127630,2422.697974,0.06354659985,0.02105207349,25,4.276766692,8.234133085,38,15,5,0,3007,1,1,1,0
10064,50,42505,5456.890512,0.2439672211,0.04397794656,16,7.23427075,11.44628516,72,12,9,0,2753,1,1,0,1
10065,58,48288,5426.115063,0.01527528352,0.1388580997,41,2.311391848,11.71277333,24,17,5,9,3098,1,1,3,1
10066,30,94492,8754.326254,0.276965878,0.03954529483,6,3.373879168,0.6737809043,25,12,6,1,3801,1,1,4,2
10067,47,39109,600.1172066,0.1550862111,0.03030528626,27,2.856761279,1.632206803,67,18,4,6,4574,1,1,3,1
10068,50,138056,4302.308055,0.07575686964,0.03918787246,20,7.996623986,0.5497427235,61,5,0,6,3171,0,0,2,1
10069,30,23497,1906.41018,0.01082838582,0.02176484621,36,1.806109872,0.7268028253,18,11,5,2,3522,0,1,0,0
10070,69,77326,313.172743,0.1722684759,0.05775056065,22,3.267513696,12.67476034,12,5,3,1,3008,1,0,4,2
10071,43,29864,1555.606311,0.08090148246,0.06151266149,46,5.566512531,1.711516662,28,18,6,9,2691,1,1,0,2
10072,39,117046,9767.059661,0.1930666574,0.1047381966,47,1.790424906,10.80959012,53,15,1,7,1632,1,1,0,0
10073,56,113517,2227.000244,0.09153909162,0.09335727827,47,1.099497065,14.71047601,72,13,8,6,2886,1,0,1,3
10074,19,107562,9356.804656,0.03552696847,0.1000055489,9,7.220281795,12.40318758,41,11,6,8,1102,1,1,3,0
10075,55,94310,2132.017992,0.1564649727,0.1270475058,45,6.52221189,1.462739045,61,17,4,8,4040,1,0,0,0
10076,56,139454,9319.822751,0.1737008635,0.05388267194,16,1.075734066,13.46124941,70,15,1,0,755,1,1,0,3
10077,43,132343,6580.747258,0.1412511074,0.03559378491,37,1.436820451,14.393437,70,16,0,1,2428,1,1,2,1
10078,63,41017,1220.863917,0.1428303108,0.1769868729,0,2.974336964,10.74240792,20,15,4,6,1820,1,1,2,2
10079,67,21821,5860.960036,0.1809985371,0.1304488545,10,9.155610083,9.436506202,8,10,9,7,4342,1,0,2,2
10080,32,70337,3253.288972,0.1626425177,0.02152602585,32,6.874542536,9.226037602,44,15,4,5,702,1,1,0,3
10081,51,65485,3893.216244,0.04844458627,0.1925998135,30,8.245002319,12.39365857,26,8,2,4,4888,1,1,4,2
10082,59,103557,4457.692483,0.06715483748,0.1416830154,43,7.835303365,8.525054102,47,14,8,5,4048,1,0,3,3
10083,61,76388,4284.799523,0.05111940201,0.038823882,23,9.847225437,5.339789261,84,17,9,1,1436,1,1,0,1
10084,66,30372,6674.678016,0.2110557188,0.194135542,19,9.551414099,14.57130326,68,7,0,8,1102,1,0,1,3
10085,57,126684,7706.843879,0.1632935395,0.07942739522,46,1.605756178,1.202643201,4,17,4,9,1753,1,1,4,2
10086,28,120050,3358.859123,0.1346579858,0.1970569152,4,1.204194981,10.14754942,71,2,3,3,4095,1,1,4,2
10087,20,113938,9251.203221,0.2415183086,0.02962236958,41,5.473617728,8.991587485,14,4,1,8,669,1,1,3,3
10088,23,91333,9390.816509,0.1044804513,0.04039415124,25,3.445528506,9.767670386,76,1,0,7,1104,1,1,4,2
10089,26,36283,502.8353278,0.1747509323,0.1349097147,48,5.541098288,9.811997862,96,10,9,9,1100,1,1,3,3
10090,23,60857,247.5970099,0.03157820443,0.01420725838,41,1.816059687,2.29117213,43,18,3,3,4687,1,1,4,2
10091,26,71772,4308.156668,0.2258771843,0.01355103183,6,9.179762812,2.435915402,46,1,5,4,2752,0,0,3,0
10092,56,130441,5947.387985,0.211605809,0.1604767381,26,7.966898214,1.476897375,31,17,7,9,712,1,0,2,1
10093,48,79670,2851.257,0.2426900925,0.04187826303,17,5.96904868,14.10654994,35,6,9,6,3825,1,1,2,2
10094,49,93133,2668.196136,0.2664980278,0.1845700986,37,5.185638848,9.343602834,48,15,1,4,4172,1,1,4,2
10095,58,115856,6815.504914,0.2298281975,0.09092027081,30,5.21644671,1.618085135,52,0,1,1,1335,1,1,4,2
10096,67,51261,6056.872418,0.2549020681,0.1759939473,8,6.548210999,6.78803271,22,12,5,7,4551,1,0,3,3
10097,29,77154,1754.754062,0.1102398337,0.08937508098,1,5.908069423,5.710182522,33,2,3,9,4758,1,0,3,2
10098,25,26107,8856.559536,0.109567835,0.1107437009,43,5.340141724,2.648952666,17,17,9,7,3872,1,0,0,3
10099,25,111296,6831.763095,0.2838472378,0.07013769072,36,7.11331095,12.41926123,11,3,8,7,3421,1,1,2,2
10100,67,55561,3689.504867,0.2752266155,0.1350345194,46,7.884828382,11.7462891,86,19,3,9,4503,1,1,0,0
10101,45,96674,6867.884431,0.1690642289,0.07045822153,44,6.786583732,7.229080364,1,16,1,7,854,1,0,0,0
10102,37,55268,1215.265559,0.1163020477,0.05240231859,28,4.522486048,8.075782707,26,4,0,5,532,1,0,1,1
10103,64,51608,4735.735633,0.2611404438,0.02539898927,33,4.728915766,6.828246495,49,6,5,9,3404,1,1,3,3
10104,24,33138,1772.945655,0.1037892284,0.02095717609,14,1.88678591,8.489789582,30,8,0,1,1393,0,0,1,1
10105,28,126665,510.1693367,0.05455417404,0.06813512711,45,4.730908676,11.12216943,47,3,5,3,2913,1,1,1,2
10106,37,57693,3449.430076,0.1954528758,0.1499299356,8,8.072130655,13.20156997,85,8,7,1,4566,1,0,0,2
10107,33,145625,1592.281286,0.02236032482,0.04906781261,15,1.598234652,9.088638659,68,16,5,1,4837,0,1,1,0
10108,21,103000,6371.827774,0.1199395528,0.06685321553,1,2.57967427,2.324059914,16,9,3,8,3156,1,1,3,1
10109,23,144143,6773.272151,0.2442225066,0.1819825695,0,8.583549328,11.69480352,42,16,1,8,4087,1,1,0,2
10110,39,41248,1572.053832,0.09561269675,0.1314399242,8,6.111527356,5.898043778,70,11,4,4,2837,1,0,3,2
10111,43,122757,343.6687555,0.2800814889,0.184747254,19,7.040790624,9.633229002,17,9,4,2,3048,1,0,4,3
10112,20,38632,7948.82456,0.2871891533,0.1831329465,45,3.894031332,3.379541164,65,10,7,8,3124,1,1,1,2
10113,58,67547,120.3645052,0.2465867272,0.02204802967,1,5.399192687,2.869434244,30,12,2,6,1302,0,1,0,1
10114,59,32100,3504.739583,0.2964165625,0.1914517717,0,7.854186948,1.263774854,62,16,1,3,3605,1,0,2,0
10115,31,67930,4996.374651,0.1639215923,0.01972381222,9,8.884390454,5.059606711,27,14,0,2,2145,1,0,3,0
10116,28,86861,8204.557667,0.1750678701,0.1858675944,22,9.767858658,9.158585674,66,4,1,7,903,1,1,1,2
10117,35,96905,8401.730563,0.2524883764,0.113879353,18,8.659229875,5.122243244,8,10,1,5,4846,1,1,3,2
10118,29,73025,7276.900462,0.1529135242,0.1113060207,17,1.607348646,3.992752421,96,12,0,3,2078,1,0,3,2
10119,40,95876,2547.256463,0.127948802,0.1455201719,23,4.090211372,14.92555165,27,5,7,8,2029,1,0,4,3
10120,29,98944,7229.85065,0.1882785414,0.1770501414,21,7.740006488,14.98320475,91,9,7,0,3557,1,1,3,2
10121,30,70840,2540.738059,0.2007212581,0.1272308656,19,4.76157909,9.271742097,17,19,9,4,1630,1,1,4,2
10122,42,39369,2224.621098,0.2277597883,0.09082597222,10,4.927338087,5.192071743,14,2,3,2,1587,1,1,4,3
10123,62,38460,5516.566747,0.2037782022,0.03125897517,8,8.148822893,12.9936185,74,2,2,1,4533,0,1,4,1
10124,68,111641,6820.658994,0.2262593206,0.1599497681,14,8.500769878,11.18345551,88,0,0,4,4930,1,0,1,3
10125,36,116920,625.2124825,0.2056223046,0.03437576357,15,8.1226749,9.431105001,4,1,7,2,3660,1,0,3,0
10126,63,21461,694.2237511,0.1493291192,0.1480095136,12,4.191621417,13.66968888,40,4,7,6,3115,1,0,3,3
10127,53,62362,7863.289799,0.04913102946,0.1103057397,5,3.052122452,6.957029427,90,13,3,0,2188,1,1,4,3
10128,62,118376,8609.022785,0.2377785364,0.0833088257,24,4.228684209,4.204116583,75,6,4,4,373,1,1,3,1
10129,25,147229,6083.965072,0.0189259539,0.1264674134,46,7.312451797,14.52215234,73,11,3,6,2066,1,0,3,1
10130,46,48610,4345.397296,0.2978250266,0.1567476564,14,4.282431314,12.97354336,72,3,4,5,3513,1,1,4,2
10131,49,124334,8468.633148,0.2502529621,0.1888165275,17,1.498440931,13.72494483,65,17,3,1,700,1,0,2,3
10132,68,40995,7315.288624,0.2045640763,0.06029240774,42,8.206812488,13.81399042,72,8,8,4,219,1,1,2,1
10133,61,104716,5837.982564,0.2903159638,0.1899547304,32,1.570844879,6.047887486,50,11,0,2,3225,1,1,4,0
10134,35,27717,3265.595507,0.1876163816,0.1925801287,13,9.965202376,12.98171567,15,11,9,1,296,1,0,1,2
10135,23,98867,2060.15111,0.02636553542,0.1645897978,33,8.754104452,13.39455156,64,4,9,7,1277,1,0,3,3
10136,35,99472,4244.863089,0.1722208305,0.1774730632,1,9.607036144,8.440001275,84,6,2,1,262,0,1,3,0
10137,36,84022,2939.543502,0.09038921384,0.1415612276,19,8.499306351,9.566236877,56,16,6,3,3417,1,1,2,1
10138,39,73668,3458.660019,0.1171484831,0.01742847179,41,1.909624576,8.87369612,36,19,5,7,3512,1,1,4,2
10139,54,71645,5204.747448,0.1432796952,0.1192649235,15,4.768796399,0.7323981371,38,18,7,9,2071,1,1,1,0
10140,49,49550,1774.030174,0.2346342165,0.151968867,2,9.171413587,8.265226399,64,3,5,8,3600,1,1,4,3
10141,58,106151,8081.149133,0.1558494722,0.1889235956,45,1.817914547,1.048632608,48,0,7,5,4793,1,0,2,0
10142,20,23576,1540.741671,0.1476572843,0.1183858509,29,3.747211522,7.04057046,46,7,0,4,2879,1,0,2,2
10143,45,60868,4861.83703,0.09757191995,0.1608981289,22,5.203888027,1.162448036,39,1,8,3,2317,1,1,3,3
10144,27,118039,7485.116247,0.1665629501,0.1439573563,38,5.049230078,7.102684974,13,0,4,0,3279,1,0,0,3
10145,68,66380,4901.705006,0.08203334779,0.06335254882,22,9.49511211,4.918859709,39,2,9,9,3859,1,1,1,0
10146,52,25728,3674.11843,0.08568820647,0.03939833428,2,4.556067294,11.72191441,47,18,1,4,3045,1,0,1,2
10147,46,52800,4801.423928,0.2296050448,0.1526720124,12,3.150651155,7.44696599,31,13,0,3,4379,1,0,0,3
10148,32,30886,8501.839919,0.1093387067,0.05441598862,45,5.004410715,7.925375869,87,17,3,5,849,1,0,2,2
10149,50,99614,9905.273813,0.02490590515,0.05649139538,39,4.563943706,13.60344609,38,13,9,5,3124,1,1,4,1
10150,24,89909,6348.318564,0.1096664129,0.1323497854,28,6.60972444,7.493329397,32,16,7,6,1528,1,0,1,0
10151,29,67236,7955.096022,0.1951859403,0.1599230082,22,9.947324555,2.767388813,29,9,2,3,3595,1,1,0,2
10152,66,65805,243.437993,0.2460558201,0.1206430976,39,5.962755216,2.132372728,25,19,9,0,484,1,1,3,1
10153,47,138286,8815.607654,0.2889616376,0.1781467992,16,5.160041094,4.934420811,42,6,3,2,112,1,1,3,1
10154,38,52532,9545.092623,0.2264039222,0.05017422116,20,6.344669004,4.347966582,54,10,1,8,4691,1,1,2,2
10155,48,132765,5794.176483,0.1343669667,0.05795874161,28,9.818192108,12.36818155,43,8,1,4,3433,1,0,1,2
10156,41,120696,7562.668134,0.09674459097,0.1310215458,36,6.623199192,11.50381513,77,0,1,2,4281,1,1,4,0
10157,37,48688,5176.172955,0.04759269715,0.1675799551,4,2.106411423,1.350045039,75,17,9,7,2851,1,0,1,0
10158,54,31063,2933.417031,0.192029066,0.1124768423,20,9.214191581,3.414491848,2,16,0,0,1650,1,1,3,3
10159,21,43089,8537.254923,0.1578661611,0.01197249893,1,6.317396004,7.007969499,6,18,9,3,2847,1,0,1,0
10160,45,75942,6008.683449,0.2065334398,0.1386191945,22,2.42294853,1.764375545,84,9,9,2,640,1,1,3,2
10161,61,71829,5835.89253,0.07876861537,0.1645806623,10,3.07442729,2.910157693,57,0,4,1,2485,0,1,0,3
10162,37,70553,6625.408818,0.1038568088,0.0625432893,14,2.084818461,13.67245631,90,0,4,1,4556,1,1,0,1
10163,41,53585,8574.431342,0.09470765135,0.02029766349,22,9.646842324,8.34735013,9,6,2,4,1198,1,1,3,1
10164,67,91739,7345.870645,0.2413190342,0.1084108758,6,1.637649158,12.05136104,9,17,2,6,3919,1,1,4,2
10165,66,79004,2190.129523,0.05965664631,0.01800949187,42,7.879848349,5.292956343,99,10,7,8,1053,1,0,4,3
10166,68,139250,4721.55309,0.1864569139,0.08904318134,33,4.038926459,5.934451039,80,12,9,4,1369,1,1,1,3
10167,49,139411,9804.953487,0.02489295457,0.01338539045,37,1.730013825,12.94611046,41,8,6,1,4818,1,0,3,0
10168,58,22438,5590.151066,0.169362997,0.05274367735,40,4.904625151,10.02912256,33,16,3,3,4232,1,1,2,1
10169,53,113095,9388.628999,0.02853505297,0.08387626586,48,1.002427888,10.33653001,81,10,7,3,4533,1,1,4,1
10170,51,43212,8152.357914,0.06100421133,0.03122411905,43,8.355453818,9.76464043,25,0,9,5,3194,1,1,4,0
10171,53,70362,6693.632074,0.0427773376,0.03168962176,5,5.877232408,8.346444633,59,19,8,1,4873,1,1,0,1
10172,19,92177,3558.715506,0.1105503526,0.1671417307,15,5.065718965,14.87137463,1,15,5,2,2144,1,1,4,0
10173,32,36983,3112.761541,0.1096821111,0.01787053468,1,8.463047534,13.46603017,72,18,6,5,2809,1,1,4,1
10174,51,34026,6469.868546,0.2496615914,0.1409035872,31,5.673882654,10.80809784,44,10,6,3,728,1,0,4,1
10175,53,140168,4382.356284,0.0754493609,0.1647515894,42,6.357684236,10.33328307,4,13,4,5,2841,1,1,3,1
10176,23,70998,8007.660866,0.03505215511,0.03483724729,46,8.333356947,1.72183967,25,11,3,5,4107,1,1,3,0
10177,56,144735,7628.521721,0.1850184193,0.04712043956,37,7.485136139,7.535165613,78,7,1,2,1445,1,1,0,1
10178,59,75744,3190.091819,0.2093607029,0.1318837273,27,6.931353171,7.692100218,24,14,0,6,1311,1,1,1,1
10179,68,77013,7057.014952,0.09549884865,0.06997285642,40,7.337269239,1.253118765,25,0,7,3,3713,1,0,4,3
10180,68,71039,4996.046882,0.1848160937,0.1005203835,8,3.366727012,11.45622076,91,5,1,6,2525,1,0,1,1
10181,29,69831,3300.591798,0.2350564047,0.1688405146,24,2.055230627,0.5285125481,86,11,7,8,166,1,1,3,2
10182,20,105172,4188.369268,0.1107903523,0.03621680256,49,6.604004678,6.665530007,84,8,8,2,4450,1,0,4,1
10183,62,54603,8963.983485,0.1623526136,0.1277339792,25,3.016148793,13.59714197,21,17,3,8,3283,1,0,1,1
10184,35,97758,3659.225152,0.05252364936,0.1890555672,44,1.428582151,5.435202483,18,7,0,1,1942,0,1,1,3
10185,57,87713,2945.252806,0.01685757231,0.02091865964,25,3.288898587,8.948381406,9,19,5,4,3040,1,1,2,3
10186,38,126446,3582.891485,0.2945967127,0.02140128535,4,7.482426284,4.965342476,41,18,7,3,2675,1,1,3,0
10187,32,118452,2224.722518,0.09692194666,0.1154010508,16,7.375794051,3.095232513,99,4,0,9,2491,0,0,0,0
10188,50,136183,5491.886375,0.09088159471,0.1924144013,25,9.129336775,11.08527399,30,19,4,6,4647,1,1,0,2
10189,52,33105,1559.62072,0.2922410886,0.05188999205,25,7.077047806,3.466267924,30,11,0,6,4077,1,0,2,3
10190,43,120048,8192.693486,0.2211877219,0.07285047425,42,4.957540769,1.546818006,98,18,6,2,2924,1,1,1,0
10191,25,87182,2333.244448,0.1797363875,0.02874311516,8,3.344494223,6.809386344,74,4,5,3,1528,1,0,2,0
10192,53,72147,6020.744773,0.2128037846,0.07882697378,22,7.825602991,10.77870937,80,1,3,6,3199,1,1,2,0
10193,65,141331,1337.752439,0.2158787043,0.0184231712,23,4.707738273,8.910100454,96,3,7,2,2113,1,1,3,3
10194,47,95400,9786.686167,0.2313674053,0.08392785957,40,8.339397287,4.043869722,85,4,7,0,288,1,1,4,3
10195,40,66434,4600.297043,0.02948487711,0.1155426772,8,8.664627577,12.35743501,89,6,1,1,452,0,1,1,2
10196,59,46515,8239.496274,0.1297211117,0.1952509171,9,4.164108221,1.907836866,35,11,4,4,4217,1,1,0,3
10197,61,109298,7709.613573,0.09558779217,0.1654937161,5,4.09441961,10.21959848,65,8,0,4,727,1,0,0,3
10198,31,78001,7165.561167,0.03046519517,0.166192428,3,9.222700081,9.296830695,31,10,2,7,4050,1,1,2,3
10199,31,121971,8290.912225,0.1296537091,0.05334742167,0,4.575336639,13.53436959,66,13,2,2,4124,1,0,2,2
10200,19,78397,1094.589726,0.1886903108,0.02657459341,5,7.361247695,8.140436375,62,13,9,8,4200,1,1,2,1
10201,54,81415,6817.122255,0.06176432719,0.1245841938,37,4.400353446,12.37527081,22,6,2,4,363,1,1,1,1
10202,22,36960,2731.689629,0.09845775573,0.1090162571,28,7.581530043,3.621785616,49,2,2,9,3783,0,0,2,0
10203,55,129591,7880.129474,0.1953595384,0.1081357365,43,2.562397349,8.40707151,64,2,9,2,1509,1,1,2,1
10204,62,113143,9573.000722,0.1780041507,0.03071151738,2,8.522969373,8.22312363,68,3,1,7,1073,1,0,4,1
10205,58,101838,9024.746345,0.2619477843,0.1038381299,44,9.848435718,4.782312929,43,6,6,1,579,1,0,1,2
10206,64,65778,1238.027002,0.2394569812,0.03856759071,23,7.891952963,0.5737545382,57,8,6,7,2118,1,1,3,2
10207,31,50941,3758.568965,0.2900272052,0.09020177281,41,4.232121639,11.29161817,56,0,3,8,1752,1,1,3,1
10208,56,116857,3706.795296,0.1831860599,0.0218109002,8,5.996834839,6.251765475,36,3,7,7,4025,1,1,4,1
10209,42,115849,1310.733037,0.2125555363,0.1728095939,16,7.026402227,4.851352178,64,2,9,9,2759,1,0,0,1
10210,37,123083,1071.447928,0.2595468151,0.0125042164,42,2.735852049,3.314316961,17,5,9,0,446,0,0,3,0
10211,19,60955,3910.412336,0.253597809,0.1884713965,37,3.546119488,12.84990576,4,5,7,8,2809,1,1,1,2
10212,56,98565,9921.50835,0.2184292762,0.1739494463,41,8.215936985,5.341199836,81,10,3,0,540,1,0,0,1
10213,23,121276,5732.532246,0.1550743007,0.1529955338,49,9.507566278,3.457304245,98,3,5,8,444,1,0,2,3
10214,34,76908,6255.638123,0.08922999759,0.1966846106,13,3.450548883,8.090114681,95,3,5,9,1748,1,1,1,1
10215,42,84067,4763.087209,0.2643925686,0.02022579945,35,2.328248649,11.83682275,25,12,4,1,365,0,1,0,3
10216,45,138636,6657.072468,0.2352300782,0.1319034501,44,9.834596214,9.235728837,32,16,3,7,3032,1,1,3,0
10217,19,75696,9570.954599,0.2529930161,0.1713673972,32,3.879717284,14.4228009,41,10,8,8,926,1,0,2,3
10218,52,38429,5928.109741,0.05082890226,0.03405724834,19,8.006274993,14.37315129,87,2,5,5,934,1,0,2,2
10219,54,114048,743.8807512,0.1012957347,0.1211072459,33,4.411100584,13.58439904,26,2,6,5,4365,1,0,1,0
10220,22,96676,4979.616635,0.133216661,0.08484516265,2,9.541702959,8.694738163,53,11,4,2,2206,1,1,2,0
10221,18,136315,9928.237605,0.253122072,0.09280715154,19,6.395826924,11.63992631,82,14,1,9,431,1,0,0,1
10222,57,34847,3935.286934,0.2689371351,0.1833795762,2,4.73602767,4.683284692,81,15,5,8,2788,1,1,4,0
10223,29,67191,5979.424248,0.09261888713,0.1123437756,5,2.60499794,8.84273362,78,7,2,7,1305,1,1,3,0
10224,53,54256,1155.703958,0.2090644585,0.02771978852,28,3.30022912,1.464165196,90,13,9,1,4828,1,1,1,3
10225,62,147025,1497.686937,0.03256611978,0.188071073,38,8.71272446,4.319765026,74,5,5,4,2739,1,1,4,1
10226,40,48774,8759.346386,0.1287762489,0.04519012241,42,1.5125174,5.217449919,23,4,2,6,1139,1,0,4,2
10227,64,147343,3073.41182,0.1511340412,0.1796009951,30,2.411586278,5.738003893,2,19,7,0,4127,1,0,1,1
10228,48,29127,3123.967606,0.2320335163,0.194474937,38,2.733661766,2.834737542,38,18,6,7,1971,1,1,0,2
10229,28,138251,3933.40866,0.2686719487,0.176789118,48,1.636117256,1.707328774,70,6,0,2,2429,1,0,3,3
10230,27,48205,9668.138862,0.1078121384,0.1386554178,20,7.170759088,8.886375429,11,0,3,9,700,1,1,1,0
10231,20,128210,935.4659108,0.1630442781,0.1512748458,43,9.83144689,7.624179436,32,1,1,1,3858,1,1,4,0
10232,31,120106,8205.764615,0.1977599845,0.1429747763,0,2.252797975,8.975720928,21,7,5,6,1352,1,1,4,1
10233,33,101163,3481.422977,0.1053192964,0.09749963369,32,8.190393471,2.374926871,34,3,4,4,2452,1,0,1,1
10234,27,78764,8509.733457,0.2958060818,0.06213974656,49,2.58854857,14.24152609,13,14,1,7,3085,1,1,4,1
10235,46,138279,9918.38093,0.2639745701,0.06415051869,9,9.764025296,6.493632141,25,13,0,0,3282,1,0,1,0
10236,27,121824,3551.807361,0.09595682037,0.1489218936,25,5.563460461,7.017355192,82,5,6,8,1844,1,1,1,0
10237,29,58664,1380.628026,0.157304407,0.1289469252,2,8.627644876,8.431009708,84,16,8,5,4295,1,1,3,3
10238,47,76795,1529.31743,0.07694377784,0.1211279665,13,2.535003497,10.50683416,53,5,8,7,3518,1,1,1,2
10239,58,141729,7611.53482,0.1592061365,0.1339956792,7,8.967309884,6.080447264,40,11,9,5,2328,1,1,4,1
10240,18,52333,1534.723368,0.20816638,0.1572093847,47,1.734752772,2.575676372,44,16,2,6,3699,1,1,2,0
10241,22,133548,2678.173528,0.03480111691,0.1521847738,49,1.20602995,11.8552536,30,7,5,7,1553,1,1,3,2
10242,37,56079,2123.543602,0.2623339894,0.0300253171,31,7.380644463,4.278083849,68,0,9,8,2519,1,1,4,1
10243,25,104225,3621.217784,0.1821863018,0.07897665944,40,1.95868994,6.921562859,98,4,0,3,3208,1,0,4,1
10244,60,44259,836.229094,0.2969848406,0.06015375599,35,8.792217595,9.668767071,16,9,0,2,4313,1,1,3,2
10245,29,46571,8581.750576,0.0174215371,0.1122653458,26,6.591467817,14.49781018,59,3,5,9,1919,1,1,3,2
10246,18,71119,8615.448487,0.2511345218,0.02166905565,32,3.978834788,0.9869825003,95,2,5,9,3094,1,0,4,2
10247,37,28009,4188.035695,0.239669284,0.154868169,20,3.495473185,8.023585103,3,14,4,1,2529,1,0,2,0
10248,45,130210,6159.666933,0.04852722849,0.03024019341,25,1.737352323,14.07380015,9,4,5,1,2828,0,0,0,3
10249,60,130531,6455.320552,0.1072386342,0.06156638492,13,7.180452294,4.199627923,93,15,9,3,231,1,0,4,1
10250,54,81829,7517.655342,0.2665908989,0.158720886,42,9.253248427,2.128337922,8,14,4,7,3238,1,1,3,1
10251,64,58230,5254.831867,0.1603517456,0.01979639675,35,7.810947576,9.15417228,60,15,5,5,1933,1,1,1,2
10252,54,131364,5152.32685,0.1263716314,0.135438203,27,6.574550033,2.706797728,89,8,8,2,4828,1,1,1,0
10253,29,76049,6349.907396,0.2725939654,0.1856508716,27,2.068374138,13.2436377,21,15,6,3,4186,1,1,3,2
10254,54,121762,7060.179117,0.0370699121,0.1273511853,20,8.44866386,10.98599436,20,17,2,2,3669,1,1,3,0
10255,66,143273,3532.234733,0.147205607,0.1454049226,47,9.688455227,2.254845027,22,15,8,2,4776,1,0,0,3
10256,66,139466,3370.667685,0.1991884884,0.1605307058,40,3.365355863,8.872994736,60,3,5,8,2877,1,1,3,1
10257,61,56498,2770.212201,0.1864770173,0.05222680122,28,4.783269737,0.8931682115,11,16,4,2,2039,1,1,1,1
10258,45,139053,5533.580898,0.08664017178,0.1203831444,45,1.126459844,12.75496377,94,10,3,1,3498,1,1,2,0
10259,64,48820,3665.541327,0.1733607423,0.06872077605,37,8.487142275,3.478847389,16,14,9,1,3480,1,0,3,3
10260,32,60315,5449.10135,0.2154829116,0.05740412205,33,1.186710463,11.11133899,54,17,0,7,4245,1,1,0,3
